### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 1 ###

value; hdDist; param
4; 20.4082; 129
5; 36.7347; 129
6; 20.4082; 129
7; 12.2449; 129
8; 6.12245; 129
9; 0; 129
10; 0; 129
11; 0; 129
12; 0; 129
13; 0; 129
14; 0; 129
15; 0; 129
16; 0; 129
17; 0; 129
18; 0; 129
19; 0; 129
20; 0; 129
21; 0; 129
22; 0; 129
23; 0; 129
24; 0; 129
25; 0; 129
26; 0; 129
27; 0; 129
28; 0; 129
29; 0; 129
30; 0; 129
31; 0; 129
32; 0; 129
33; 0; 129
34; 0; 129
35; 0; 129
36; 0; 129
37; 0; 129
38; 0; 129
39; 0; 129
40; 0; 129
41; 0; 129
42; 0; 129
43; 0; 129
44; 0; 129
45; 0; 129
46; 0; 129
47; 0; 129
48; 0; 129
0; 0; 130
1; 0; 130
2; 2.04082; 130
3; 4.08163; 130
4; 2.04082; 130
5; 22.449; 130
6; 20.4082; 130
7; 28.5714; 130
8; 18.3673; 130
9; 0; 130
10; 2.04082; 130
11; 0; 130
12; 0; 130
13; 0; 130
14; 0; 130
15; 0; 130
16; 0; 130
17; 0; 130
18; 0; 130
19; 0; 130
20; 0; 130
21; 0; 130
22; 0; 130
23; 0; 130
24; 0; 130
25; 0; 130
26; 0; 130
27; 0; 130
28; 0; 130
29; 0; 130
30; 0; 130
31; 0; 130
32; 0; 130
33; 0; 130
34; 0; 130
35; 0; 130
36; 0; 130
37; 0; 130
38; 0; 130
39; 0; 130
40; 0; 130
41; 0; 130
42; 0; 130
43; 0; 130
44; 0; 130
45; 0; 130
46; 0; 130
47; 0; 130
48; 0; 130
0; 0; 131
1; 0; 131
2; 0; 131
3; 14.2857; 131
4; 20.4082; 131
5; 18.3673; 131
6; 24.4898; 131
7; 14.2857; 131
8; 6.12245; 131
9; 2.04082; 131
10; 0; 131
11; 0; 131
12; 0; 131
13; 0; 131
14; 0; 131
15; 0; 131
16; 0; 131
17; 0; 131
18; 0; 131
19; 0; 131
20; 0; 131
21; 0; 131
22; 0; 131
23; 0; 131
24; 0; 131
25; 0; 131
26; 0; 131
27; 0; 131
28; 0; 131
29; 0; 131
30; 0; 131
31; 0; 131
32; 0; 131
33; 0; 131
34; 0; 131
35; 0; 131
36; 0; 131
37; 0; 131
38; 0; 131
39; 0; 131
40; 0; 131
41; 0; 131
42; 0; 131
43; 0; 131
44; 0; 131
45; 0; 131
46; 0; 131
47; 0; 131
48; 0; 131
0; 0; 132
1; 0; 132
2; 2.04082; 132
3; 0; 132
4; 8.16327; 132
5; 12.2449; 132
6; 16.3265; 132
7; 22.449; 132
8; 18.3673; 132
9; 10.2041; 132
10; 6.12245; 132
11; 4.08163; 132
12; 0; 132
13; 0; 132
14; 0; 132
15; 0; 132
16; 0; 132
17; 0; 132
18; 0; 132
19; 0; 132
20; 0; 132
21; 0; 132
22; 0; 132
23; 0; 132
24; 0; 132
25; 0; 132
26; 0; 132
27; 0; 132
28; 0; 132
29; 0; 132
30; 0; 132
31; 0; 132
32; 0; 132
33; 0; 132
34; 0; 132
35; 0; 132
36; 0; 132
37; 0; 132
38; 0; 132
39; 0; 132
40; 0; 132
41; 0; 132
42; 0; 132
43; 0; 132
44; 0; 132
45; 0; 132
46; 0; 132
47; 0; 132
48; 0; 132
0; 0; 133
1; 0; 133
2; 0; 133
3; 0; 133
4; 6.12245; 133
5; 14.2857; 133
6; 22.449; 133
7; 18.3673; 133
8; 30.6122; 133
9; 4.08163; 133
10; 2.04082; 133
11; 2.04082; 133
12; 0; 133
13; 0; 133
14; 0; 133
15; 0; 133
16; 0; 133
17; 0; 133
18; 0; 133
19; 0; 133
20; 0; 133
21; 0; 133
22; 0; 133
23; 0; 133
24; 0; 133
25; 0; 133
26; 0; 133
27; 0; 133
28; 0; 133
29; 0; 133
30; 0; 133
31; 0; 133
32; 0; 133
33; 0; 133
34; 0; 133
35; 0; 133
36; 0; 133
37; 0; 133
38; 0; 133
39; 0; 133
40; 0; 133
41; 0; 133
42; 0; 133
43; 0; 133
44; 0; 133
45; 0; 133
46; 0; 133
47; 0; 133
48; 0; 133
0; 0; 134
1; 0; 134
2; 0; 134
3; 0; 134
4; 6.12245; 134
5; 16.3265; 134
6; 14.2857; 134
7; 26.5306; 134
8; 16.3265; 134
9; 6.12245; 134
10; 10.2041; 134
11; 0; 134
12; 2.04082; 134
13; 2.04082; 134
14; 0; 134
15; 0; 134
16; 0; 134
17; 0; 134
18; 0; 134
19; 0; 134
20; 0; 134
21; 0; 134
22; 0; 134
23; 0; 134
24; 0; 134
25; 0; 134
26; 0; 134
27; 0; 134
28; 0; 134
29; 0; 134
30; 0; 134
31; 0; 134
32; 0; 134
33; 0; 134
34; 0; 134
35; 0; 134
36; 0; 134
37; 0; 134
38; 0; 134
39; 0; 134
40; 0; 134
41; 0; 134
42; 0; 134
43; 0; 134
44; 0; 134
45; 0; 134
46; 0; 134
47; 0; 134
48; 0; 134
0; 0; 135
1; 0; 135
2; 0; 135
3; 0; 135
4; 4.08163; 135
5; 20.4082; 135
6; 16.3265; 135
7; 18.3673; 135
8; 16.3265; 135
9; 10.2041; 135
10; 12.2449; 135
11; 2.04082; 135
12; 0; 135
13; 0; 135
14; 0; 135
15; 0; 135
16; 0; 135
17; 0; 135
18; 0; 135
19; 0; 135
20; 0; 135
21; 0; 135
22; 0; 135
23; 0; 135
24; 0; 135
25; 0; 135
26; 0; 135
27; 0; 135
28; 0; 135
29; 0; 135
30; 0; 135
31; 0; 135
32; 0; 135
33; 0; 135
34; 0; 135
35; 0; 135
36; 0; 135
37; 0; 135
38; 0; 135
39; 0; 135
40; 0; 135
41; 0; 135
42; 0; 135
43; 0; 135
44; 0; 135
45; 0; 135
46; 0; 135
47; 0; 135
48; 0; 135
0; 0; 136
1; 0; 136
2; 0; 136
3; 2.04082; 136
4; 4.08163; 136
5; 22.449; 136
6; 22.449; 136
7; 16.3265; 136
8; 26.5306; 136
9; 2.04082; 136
10; 2.04082; 136
11; 2.04082; 136
12; 0; 136
13; 0; 136
14; 0; 136
15; 0; 136
16; 0; 136
17; 0; 136
18; 0; 136
19; 0; 136
20; 0; 136
21; 0; 136
22; 0; 136
23; 0; 136
24; 0; 136
25; 0; 136
26; 0; 136
27; 0; 136
28; 0; 136
29; 0; 136
30; 0; 136
31; 0; 136
32; 0; 136
33; 0; 136
34; 0; 136
35; 0; 136
36; 0; 136
37; 0; 136
38; 0; 136
39; 0; 136
40; 0; 136
41; 0; 136
42; 0; 136
43; 0; 136
44; 0; 136
45; 0; 136
46; 0; 136
47; 0; 136
48; 0; 136
0; 0; 137
1; 0; 137
2; 0; 137
3; 4.08163; 137
4; 14.2857; 137
5; 12.2449; 137
6; 34.6939; 137
7; 14.2857; 137
8; 8.16327; 137
9; 10.2041; 137
10; 0; 137
11; 2.04082; 137
12; 0; 137
13; 0; 137
14; 0; 137
15; 0; 137
16; 0; 137
17; 0; 137
18; 0; 137
19; 0; 137
20; 0; 137
21; 0; 137
22; 0; 137
23; 0; 137
24; 0; 137
25; 0; 137
26; 0; 137
27; 0; 137
28; 0; 137
29; 0; 137
30; 0; 137
31; 0; 137
32; 0; 137
33; 0; 137
34; 0; 137
35; 0; 137
36; 0; 137
37; 0; 137
38; 0; 137
39; 0; 137
40; 0; 137
41; 0; 137
42; 0; 137
43; 0; 137
44; 0; 137
45; 0; 137
46; 0; 137
47; 0; 137
48; 0; 137
0; 0; 138
1; 0; 138
2; 0; 138
3; 2.04082; 138
4; 6.12245; 138
5; 12.2449; 138
6; 32.6531; 138
7; 20.4082; 138
8; 14.2857; 138
9; 8.16327; 138
10; 4.08163; 138
11; 0; 138
12; 0; 138
13; 0; 138
14; 0; 138
15; 0; 138
16; 0; 138
17; 0; 138
18; 0; 138
19; 0; 138
20; 0; 138
21; 0; 138
22; 0; 138
23; 0; 138
24; 0; 138
25; 0; 138
26; 0; 138
27; 0; 138
28; 0; 138
29; 0; 138
30; 0; 138
31; 0; 138
32; 0; 138
33; 0; 138
34; 0; 138
35; 0; 138
36; 0; 138
37; 0; 138
38; 0; 138
39; 0; 138
40; 0; 138
41; 0; 138
42; 0; 138
43; 0; 138
44; 0; 138
45; 0; 138
46; 0; 138
47; 0; 138
48; 0; 138
0; 0; 139
1; 0; 139
2; 0; 139
3; 4.08163; 139
4; 6.12245; 139
5; 6.12245; 139
6; 24.4898; 139
7; 12.2449; 139
8; 20.4082; 139
9; 16.3265; 139
10; 4.08163; 139
11; 4.08163; 139
12; 2.04082; 139
13; 0; 139
14; 0; 139
15; 0; 139
16; 0; 139
17; 0; 139
18; 0; 139
19; 0; 139
20; 0; 139
21; 0; 139
22; 0; 139
23; 0; 139
24; 0; 139
25; 0; 139
26; 0; 139
27; 0; 139
28; 0; 139
29; 0; 139
30; 0; 139
31; 0; 139
32; 0; 139
33; 0; 139
34; 0; 139
35; 0; 139
36; 0; 139
37; 0; 139
38; 0; 139
39; 0; 139
40; 0; 139
41; 0; 139
42; 0; 139
43; 0; 139
44; 0; 139
45; 0; 139
46; 0; 139
47; 0; 139
48; 0; 139
0; 0; 140
1; 0; 140
2; 0; 140
3; 8.16327; 140
4; 10.2041; 140
5; 20.4082; 140
6; 22.449; 140
7; 24.4898; 140
8; 8.16327; 140
9; 6.12245; 140
10; 0; 140
11; 0; 140
12; 0; 140
13; 0; 140
14; 0; 140
15; 0; 140
16; 0; 140
17; 0; 140
18; 0; 140
19; 0; 140
20; 0; 140
21; 0; 140
22; 0; 140
23; 0; 140
24; 0; 140
25; 0; 140
26; 0; 140
27; 0; 140
28; 0; 140
29; 0; 140
30; 0; 140
31; 0; 140
32; 0; 140
33; 0; 140
34; 0; 140
35; 0; 140
36; 0; 140
37; 0; 140
38; 0; 140
39; 0; 140
40; 0; 140
41; 0; 140
42; 0; 140
43; 0; 140
44; 0; 140
45; 0; 140
46; 0; 140
47; 0; 140
48; 0; 140
0; 0; 141
1; 0; 141
2; 0; 141
3; 2.04082; 141
4; 4.08163; 141
5; 16.3265; 141
6; 16.3265; 141
7; 20.4082; 141
8; 26.5306; 141
9; 8.16327; 141
10; 2.04082; 141
11; 4.08163; 141
12; 0; 141
13; 0; 141
14; 0; 141
15; 0; 141
16; 0; 141
17; 0; 141
18; 0; 141
19; 0; 141
20; 0; 141
21; 0; 141
22; 0; 141
23; 0; 141
24; 0; 141
25; 0; 141
26; 0; 141
27; 0; 141
28; 0; 141
29; 0; 141
30; 0; 141
31; 0; 141
32; 0; 141
33; 0; 141
34; 0; 141
35; 0; 141
36; 0; 141
37; 0; 141
38; 0; 141
39; 0; 141
40; 0; 141
41; 0; 141
42; 0; 141
43; 0; 141
44; 0; 141
45; 0; 141
46; 0; 141
47; 0; 141
48; 0; 141
0; 0; 142
1; 0; 142
2; 0; 142
3; 2.04082; 142
4; 2.04082; 142
5; 4.08163; 142
6; 12.2449; 142
7; 22.449; 142
8; 14.2857; 142
9; 20.4082; 142
10; 6.12245; 142
11; 8.16327; 142
12; 2.04082; 142
13; 0; 142
14; 6.12245; 142
15; 0; 142
16; 0; 142
17; 0; 142
18; 0; 142
19; 0; 142
20; 0; 142
21; 0; 142
22; 0; 142
23; 0; 142
24; 0; 142
25; 0; 142
26; 0; 142
27; 0; 142
28; 0; 142
29; 0; 142
30; 0; 142
31; 0; 142
32; 0; 142
33; 0; 142
34; 0; 142
35; 0; 142
36; 0; 142
37; 0; 142
38; 0; 142
39; 0; 142
40; 0; 142
41; 0; 142
42; 0; 142
43; 0; 142
44; 0; 142
45; 0; 142
46; 0; 142
47; 0; 142
48; 0; 142
0; 0; 143
1; 0; 143
2; 6.12245; 143
3; 4.08163; 143
4; 18.3673; 143
5; 20.4082; 143
6; 22.449; 143
7; 6.12245; 143
8; 14.2857; 143
9; 6.12245; 143
10; 2.04082; 143
11; 0; 143
12; 0; 143
13; 0; 143
14; 0; 143
15; 0; 143
16; 0; 143
17; 0; 143
18; 0; 143
19; 0; 143
20; 0; 143
21; 0; 143
22; 0; 143
23; 0; 143
24; 0; 143
25; 0; 143
26; 0; 143
27; 0; 143
28; 0; 143
29; 0; 143
30; 0; 143
31; 0; 143
32; 0; 143
33; 0; 143
34; 0; 143
35; 0; 143
36; 0; 143
37; 0; 143
38; 0; 143
39; 0; 143
40; 0; 143
41; 0; 143
42; 0; 143
43; 0; 143
44; 0; 143
45; 0; 143
46; 0; 143
47; 0; 143
48; 0; 143
0; 0; 144
1; 0; 144
2; 2.04082; 144
3; 4.08163; 144
4; 12.2449; 144
5; 12.2449; 144
6; 18.3673; 144
7; 10.2041; 144
8; 18.3673; 144
9; 12.2449; 144
10; 4.08163; 144
11; 4.08163; 144
12; 2.04082; 144
13; 0; 144
14; 0; 144
15; 0; 144
16; 0; 144
17; 0; 144
18; 0; 144
19; 0; 144
20; 0; 144
21; 0; 144
22; 0; 144
23; 0; 144
24; 0; 144
25; 0; 144
26; 0; 144
27; 0; 144
28; 0; 144
29; 0; 144
30; 0; 144
31; 0; 144
32; 0; 144
33; 0; 144
34; 0; 144
35; 0; 144
36; 0; 144
37; 0; 144
38; 0; 144
39; 0; 144
40; 0; 144
41; 0; 144
42; 0; 144
43; 0; 144
44; 0; 144
45; 0; 144
46; 0; 144
47; 0; 144
48; 0; 144
0; 0; 145
1; 0; 145
2; 0; 145
3; 0; 145
4; 8.16327; 145
5; 10.2041; 145
6; 10.2041; 145
7; 18.3673; 145
8; 12.2449; 145
9; 16.3265; 145
10; 14.2857; 145
11; 6.12245; 145
12; 4.08163; 145
13; 0; 145
14; 0; 145
15; 0; 145
16; 0; 145
17; 0; 145
18; 0; 145
19; 0; 145
20; 0; 145
21; 0; 145
22; 0; 145
23; 0; 145
24; 0; 145
25; 0; 145
26; 0; 145
27; 0; 145
28; 0; 145
29; 0; 145
30; 0; 145
31; 0; 145
32; 0; 145
33; 0; 145
34; 0; 145
35; 0; 145
36; 0; 145
37; 0; 145
38; 0; 145
39; 0; 145
40; 0; 145
41; 0; 145
42; 0; 145
43; 0; 145
44; 0; 145
45; 0; 145
46; 0; 145
47; 0; 145
48; 0; 145
0; 0; 146
1; 0; 146
2; 0; 146
3; 10.2041; 146
4; 8.16327; 146
5; 34.6939; 146
6; 22.449; 146
7; 6.12245; 146
8; 12.2449; 146
9; 2.04082; 146
10; 4.08163; 146
11; 0; 146
12; 0; 146
13; 0; 146
14; 0; 146
15; 0; 146
16; 0; 146
17; 0; 146
18; 0; 146
19; 0; 146
20; 0; 146
21; 0; 146
22; 0; 146
23; 0; 146
24; 0; 146
25; 0; 146
26; 0; 146
27; 0; 146
28; 0; 146
29; 0; 146
30; 0; 146
31; 0; 146
32; 0; 146
33; 0; 146
34; 0; 146
35; 0; 146
36; 0; 146
37; 0; 146
38; 0; 146
39; 0; 146
40; 0; 146
41; 0; 146
42; 0; 146
43; 0; 146
44; 0; 146
45; 0; 146
46; 0; 146
47; 0; 146
48; 0; 146
0; 0; 147
1; 0; 147
2; 0; 147
3; 4.08163; 147
4; 8.16327; 147
5; 14.2857; 147
6; 24.4898; 147
7; 18.3673; 147
8; 18.3673; 147
9; 4.08163; 147
10; 2.04082; 147
11; 4.08163; 147
12; 0; 147
13; 2.04082; 147
14; 0; 147
15; 0; 147
16; 0; 147
17; 0; 147
18; 0; 147
19; 0; 147
20; 0; 147
21; 0; 147
22; 0; 147
23; 0; 147
24; 0; 147
25; 0; 147
26; 0; 147
27; 0; 147
28; 0; 147
29; 0; 147
30; 0; 147
31; 0; 147
32; 0; 147
33; 0; 147
34; 0; 147
35; 0; 147
36; 0; 147
37; 0; 147
38; 0; 147
39; 0; 147
40; 0; 147
41; 0; 147
42; 0; 147
43; 0; 147
44; 0; 147
45; 0; 147
46; 0; 147
47; 0; 147
48; 0; 147
0; 0; 148
1; 0; 148
2; 2.04082; 148
3; 2.04082; 148
4; 6.12245; 148
5; 14.2857; 148
6; 12.2449; 148
7; 22.449; 148
8; 16.3265; 148
9; 12.2449; 148
10; 8.16327; 148
11; 4.08163; 148
12; 0; 148
13; 0; 148
14; 0; 148
15; 0; 148
16; 0; 148
17; 0; 148
18; 0; 148
19; 0; 148
20; 0; 148
21; 0; 148
22; 0; 148
23; 0; 148
24; 0; 148
25; 0; 148
26; 0; 148
27; 0; 148
28; 0; 148
29; 0; 148
30; 0; 148
31; 0; 148
32; 0; 148
33; 0; 148
34; 0; 148
35; 0; 148
36; 0; 148
37; 0; 148
38; 0; 148
39; 0; 148
40; 0; 148
41; 0; 148
42; 0; 148
43; 0; 148
44; 0; 148
45; 0; 148
46; 0; 148
47; 0; 148
48; 0; 148
0; 0; 149
1; 0; 149
2; 0; 149
3; 8.16327; 149
4; 24.4898; 149
5; 36.7347; 149
6; 8.16327; 149
7; 10.2041; 149
8; 8.16327; 149
9; 2.04082; 149
10; 2.04082; 149
11; 0; 149
12; 0; 149
13; 0; 149
14; 0; 149
15; 0; 149
16; 0; 149
17; 0; 149
18; 0; 149
19; 0; 149
20; 0; 149
21; 0; 149
22; 0; 149
23; 0; 149
24; 0; 149
25; 0; 149
26; 0; 149
27; 0; 149
28; 0; 149
29; 0; 149
30; 0; 149
31; 0; 149
32; 0; 149
33; 0; 149
34; 0; 149
35; 0; 149
36; 0; 149
37; 0; 149
38; 0; 149
39; 0; 149
40; 0; 149
41; 0; 149
42; 0; 149
43; 0; 149
44; 0; 149
45; 0; 149
46; 0; 149
47; 0; 149
48; 0; 149
0; 0; 150
1; 0; 150
2; 18.3673; 150
3; 38.7755; 150
4; 16.3265; 150
5; 18.3673; 150
6; 8.16327; 150
7; 0; 150
8; 0; 150
9; 0; 150
10; 0; 150
11; 0; 150
12; 0; 150
13; 0; 150
14; 0; 150
15; 0; 150
16; 0; 150
17; 0; 150
18; 0; 150
19; 0; 150
20; 0; 150
21; 0; 150
22; 0; 150
23; 0; 150
24; 0; 150
25; 0; 150
26; 0; 150
27; 0; 150
28; 0; 150
29; 0; 150
30; 0; 150
31; 0; 150
32; 0; 150
33; 0; 150
34; 0; 150
35; 0; 150
36; 0; 150
37; 0; 150
38; 0; 150
39; 0; 150
40; 0; 150
41; 0; 150
42; 0; 150
43; 0; 150
44; 0; 150
45; 0; 150
46; 0; 150
47; 0; 150
48; 0; 150
0; 0; 151
1; 0; 151
2; 4.08163; 151
3; 0; 151
4; 26.5306; 151
5; 14.2857; 151
6; 38.7755; 151
7; 12.2449; 151
8; 0; 151
9; 4.08163; 151
10; 0; 151
11; 0; 151
12; 0; 151
13; 0; 151
14; 0; 151
15; 0; 151
16; 0; 151
17; 0; 151
18; 0; 151
19; 0; 151
20; 0; 151
21; 0; 151
22; 0; 151
23; 0; 151
24; 0; 151
25; 0; 151
26; 0; 151
27; 0; 151
28; 0; 151
29; 0; 151
30; 0; 151
31; 0; 151
32; 0; 151
33; 0; 151
34; 0; 151
35; 0; 151
36; 0; 151
37; 0; 151
38; 0; 151
39; 0; 151
40; 0; 151
41; 0; 151
42; 0; 151
43; 0; 151
44; 0; 151
45; 0; 151
46; 0; 151
47; 0; 151
48; 0; 151
0; 0; 152
1; 0; 152
2; 0; 152
3; 8.16327; 152
4; 20.4082; 152
5; 22.449; 152
6; 40.8163; 152
7; 4.08163; 152
8; 4.08163; 152
9; 0; 152
10; 0; 152
11; 0; 152
12; 0; 152
13; 0; 152
14; 0; 152
15; 0; 152
16; 0; 152
17; 0; 152
18; 0; 152
19; 0; 152
20; 0; 152
21; 0; 152
22; 0; 152
23; 0; 152
24; 0; 152
25; 0; 152
26; 0; 152
27; 0; 152
28; 0; 152
29; 0; 152
30; 0; 152
31; 0; 152
32; 0; 152
33; 0; 152
34; 0; 152
35; 0; 152
36; 0; 152
37; 0; 152
38; 0; 152
39; 0; 152
40; 0; 152
41; 0; 152
42; 0; 152
43; 0; 152
44; 0; 152
45; 0; 152
46; 0; 152
47; 0; 152
48; 0; 152
0; 0; 153
1; 0; 153
2; 0; 153
3; 2.04082; 153
4; 10.2041; 153
5; 12.2449; 153
6; 18.3673; 153
7; 22.449; 153
8; 16.3265; 153
9; 10.2041; 153
10; 8.16327; 153
11; 0; 153
12; 0; 153
13; 0; 153
14; 0; 153
15; 0; 153
16; 0; 153
17; 0; 153
18; 0; 153
19; 0; 153
20; 0; 153
21; 0; 153
22; 0; 153
23; 0; 153
24; 0; 153
25; 0; 153
26; 0; 153
27; 0; 153
28; 0; 153
29; 0; 153
30; 0; 153
31; 0; 153
32; 0; 153
33; 0; 153
34; 0; 153
35; 0; 153
36; 0; 153
37; 0; 153
38; 0; 153
39; 0; 153
40; 0; 153
41; 0; 153
42; 0; 153
43; 0; 153
44; 0; 153
45; 0; 153
46; 0; 153
47; 0; 153
48; 0; 153
0; 0; 154
1; 0; 154
2; 0; 154
3; 6.12245; 154
4; 4.08163; 154
5; 12.2449; 154
6; 20.4082; 154
7; 26.5306; 154
8; 18.3673; 154
9; 10.2041; 154
10; 0; 154
11; 2.04082; 154
12; 0; 154
13; 0; 154
14; 0; 154
15; 0; 154
16; 0; 154
17; 0; 154
18; 0; 154
19; 0; 154
20; 0; 154
21; 0; 154
22; 0; 154
23; 0; 154
24; 0; 154
25; 0; 154
26; 0; 154
27; 0; 154
28; 0; 154
29; 0; 154
30; 0; 154
31; 0; 154
32; 0; 154
33; 0; 154
34; 0; 154
35; 0; 154
36; 0; 154
37; 0; 154
38; 0; 154
39; 0; 154
40; 0; 154
41; 0; 154
42; 0; 154
43; 0; 154
44; 0; 154
45; 0; 154
46; 0; 154
47; 0; 154
48; 0; 154
0; 0; 155
1; 0; 155
2; 12.2449; 155
3; 24.4898; 155
4; 20.4082; 155
5; 26.5306; 155
6; 12.2449; 155
7; 2.04082; 155
8; 2.04082; 155
9; 0; 155
10; 0; 155
11; 0; 155
12; 0; 155
13; 0; 155
14; 0; 155
15; 0; 155
16; 0; 155
17; 0; 155
18; 0; 155
19; 0; 155
20; 0; 155
21; 0; 155
22; 0; 155
23; 0; 155
24; 0; 155
25; 0; 155
26; 0; 155
27; 0; 155
28; 0; 155
29; 0; 155
30; 0; 155
31; 0; 155
32; 0; 155
33; 0; 155
34; 0; 155
35; 0; 155
36; 0; 155
37; 0; 155
38; 0; 155
39; 0; 155
40; 0; 155
41; 0; 155
42; 0; 155
43; 0; 155
44; 0; 155
45; 0; 155
46; 0; 155
47; 0; 155
48; 0; 155
0; 0; 156
1; 0; 156
2; 0; 156
3; 0; 156
4; 2.04082; 156
5; 8.16327; 156
6; 14.2857; 156
7; 28.5714; 156
8; 24.4898; 156
9; 8.16327; 156
10; 8.16327; 156
11; 4.08163; 156
12; 0; 156
13; 2.04082; 156
14; 0; 156
15; 0; 156
16; 0; 156
17; 0; 156
18; 0; 156
19; 0; 156
20; 0; 156
21; 0; 156
22; 0; 156
23; 0; 156
24; 0; 156
25; 0; 156
26; 0; 156
27; 0; 156
28; 0; 156
29; 0; 156
30; 0; 156
31; 0; 156
32; 0; 156
33; 0; 156
34; 0; 156
35; 0; 156
36; 0; 156
37; 0; 156
38; 0; 156
39; 0; 156
40; 0; 156
41; 0; 156
42; 0; 156
43; 0; 156
44; 0; 156
45; 0; 156
46; 0; 156
47; 0; 156
48; 0; 156
0; 0; 157
1; 0; 157
2; 2.04082; 157
3; 6.12245; 157
4; 6.12245; 157
5; 34.6939; 157
6; 16.3265; 157
7; 18.3673; 157
8; 10.2041; 157
9; 4.08163; 157
10; 2.04082; 157
11; 0; 157
12; 0; 157
13; 0; 157
14; 0; 157
15; 0; 157
16; 0; 157
17; 0; 157
18; 0; 157
19; 0; 157
20; 0; 157
21; 0; 157
22; 0; 157
23; 0; 157
24; 0; 157
25; 0; 157
26; 0; 157
27; 0; 157
28; 0; 157
29; 0; 157
30; 0; 157
31; 0; 157
32; 0; 157
33; 0; 157
34; 0; 157
35; 0; 157
36; 0; 157
37; 0; 157
38; 0; 157
39; 0; 157
40; 0; 157
41; 0; 157
42; 0; 157
43; 0; 157
44; 0; 157
45; 0; 157
46; 0; 157
47; 0; 157
48; 0; 157
0; 0; 158
1; 0; 158
2; 8.16327; 158
3; 14.2857; 158
4; 34.6939; 158
5; 28.5714; 158
6; 8.16327; 158
7; 6.12245; 158
8; 0; 158
9; 0; 158
10; 0; 158
11; 0; 158
12; 0; 158
13; 0; 158
14; 0; 158
15; 0; 158
16; 0; 158
17; 0; 158
18; 0; 158
19; 0; 158
20; 0; 158
21; 0; 158
22; 0; 158
23; 0; 158
24; 0; 158
25; 0; 158
26; 0; 158
27; 0; 158
28; 0; 158
29; 0; 158
30; 0; 158
31; 0; 158
32; 0; 158
33; 0; 158
34; 0; 158
35; 0; 158
36; 0; 158
37; 0; 158
38; 0; 158
39; 0; 158
40; 0; 158
41; 0; 158
42; 0; 158
43; 0; 158
44; 0; 158
45; 0; 158
46; 0; 158
47; 0; 158
48; 0; 158
0; 0; 159
1; 0; 159
2; 0; 159
3; 2.04082; 159
4; 6.12245; 159
5; 22.449; 159
6; 22.449; 159
7; 18.3673; 159
8; 18.3673; 159
9; 8.16327; 159
10; 2.04082; 159
11; 0; 159
12; 0; 159
13; 0; 159
14; 0; 159
15; 0; 159
16; 0; 159
17; 0; 159
18; 0; 159
19; 0; 159
20; 0; 159
21; 0; 159
22; 0; 159
23; 0; 159
24; 0; 159
25; 0; 159
26; 0; 159
27; 0; 159
28; 0; 159
29; 0; 159
30; 0; 159
31; 0; 159
32; 0; 159
33; 0; 159
34; 0; 159
35; 0; 159
36; 0; 159
37; 0; 159
38; 0; 159
39; 0; 159
40; 0; 159
41; 0; 159
42; 0; 159
43; 0; 159
44; 0; 159
45; 0; 159
46; 0; 159
47; 0; 159
48; 0; 159
0; 0; 160
1; 0; 160
2; 2.04082; 160
3; 2.04082; 160
4; 10.2041; 160
5; 14.2857; 160
6; 12.2449; 160
7; 26.5306; 160
8; 10.2041; 160
9; 12.2449; 160
10; 6.12245; 160
11; 4.08163; 160
12; 0; 160
13; 0; 160
14; 0; 160
15; 0; 160
16; 0; 160
17; 0; 160
18; 0; 160
19; 0; 160
20; 0; 160
21; 0; 160
22; 0; 160
23; 0; 160
24; 0; 160
25; 0; 160
26; 0; 160
27; 0; 160
28; 0; 160
29; 0; 160
30; 0; 160
31; 0; 160
32; 0; 160
33; 0; 160
34; 0; 160
35; 0; 160
36; 0; 160
37; 0; 160
38; 0; 160
39; 0; 160
40; 0; 160
41; 0; 160
42; 0; 160
43; 0; 160
44; 0; 160
45; 0; 160
46; 0; 160
47; 0; 160
48; 0; 160
0; 0; 161
1; 0; 161
2; 14.2857; 161
3; 26.5306; 161
4; 20.4082; 161
5; 24.4898; 161
6; 10.2041; 161
7; 2.04082; 161
8; 0; 161
9; 2.04082; 161
10; 0; 161
11; 0; 161
12; 0; 161
13; 0; 161
14; 0; 161
15; 0; 161
16; 0; 161
17; 0; 161
18; 0; 161
19; 0; 161
20; 0; 161
21; 0; 161
22; 0; 161
23; 0; 161
24; 0; 161
25; 0; 161
26; 0; 161
27; 0; 161
28; 0; 161
29; 0; 161
30; 0; 161
31; 0; 161
32; 0; 161
33; 0; 161
34; 0; 161
35; 0; 161
36; 0; 161
37; 0; 161
38; 0; 161
39; 0; 161
40; 0; 161
41; 0; 161
42; 0; 161
43; 0; 161
44; 0; 161
45; 0; 161
46; 0; 161
