### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 1 ###

value; varDist; param
26.5306; 0; 22
28.5714; 3.33333; 22
30.6122; 10; 22
32.6531; 3.33333; 22
34.6939; 3.33333; 22
36.7347; 0; 22
38.7755; 0; 22
40.8163; 0; 22
42.8571; 10; 22
44.898; 3.33333; 22
46.9388; 0; 22
48.9796; 6.66667; 22
51.0204; 0; 22
53.0612; 0; 22
55.102; 0; 22
57.1429; 0; 22
59.1837; 0; 22
61.2245; 0; 22
63.2653; 0; 22
65.3061; 0; 22
67.3469; 0; 22
69.3878; 0; 22
71.4286; 3.33333; 22
73.4694; 0; 22
75.5102; 0; 22
77.551; 0; 22
79.5918; 0; 22
81.6327; 0; 22
83.6735; 0; 22
85.7143; 0; 22
87.7551; 0; 22
89.7959; 0; 22
91.8367; 0; 22
93.8776; 0; 22
95.9184; 0; 22
97.9592; 0; 22
100; 0; 22
2.04082; 14.2857; 23
4.08163; 0; 23
6.12245; 9.52381; 23
8.16327; 9.52381; 23
10.2041; 4.7619; 23
12.2449; 0; 23
14.2857; 0; 23
16.3265; 4.7619; 23
18.3673; 9.52381; 23
20.4082; 0; 23
22.449; 0; 23
24.4898; 0; 23
26.5306; 0; 23
28.5714; 0; 23
30.6122; 0; 23
32.6531; 4.7619; 23
34.6939; 0; 23
36.7347; 4.7619; 23
38.7755; 0; 23
40.8163; 4.7619; 23
42.8571; 0; 23
44.898; 14.2857; 23
46.9388; 0; 23
48.9796; 0; 23
51.0204; 9.52381; 23
53.0612; 0; 23
55.102; 0; 23
57.1429; 4.7619; 23
59.1837; 0; 23
61.2245; 0; 23
63.2653; 4.7619; 23
65.3061; 0; 23
67.3469; 0; 23
69.3878; 0; 23
71.4286; 0; 23
73.4694; 0; 23
75.5102; 0; 23
77.551; 0; 23
79.5918; 0; 23
81.6327; 0; 23
83.6735; 0; 23
85.7143; 0; 23
87.7551; 0; 23
89.7959; 0; 23
91.8367; 0; 23
93.8776; 0; 23
95.9184; 0; 23
97.9592; 0; 23
100; 0; 23
2.04082; 14.2857; 24
4.08163; 3.57143; 24
6.12245; 7.14286; 24
8.16327; 7.14286; 24
10.2041; 7.14286; 24
12.2449; 3.57143; 24
14.2857; 0; 24
16.3265; 0; 24
18.3673; 3.57143; 24
20.4082; 3.57143; 24
22.449; 3.57143; 24
24.4898; 3.57143; 24
26.5306; 3.57143; 24
28.5714; 0; 24
30.6122; 3.57143; 24
32.6531; 3.57143; 24
34.6939; 7.14286; 24
36.7347; 0; 24
38.7755; 3.57143; 24
40.8163; 3.57143; 24
42.8571; 0; 24
44.898; 3.57143; 24
46.9388; 0; 24
48.9796; 7.14286; 24
51.0204; 0; 24
53.0612; 0; 24
55.102; 0; 24
57.1429; 0; 24
59.1837; 0; 24
61.2245; 3.57143; 24
63.2653; 0; 24
65.3061; 0; 24
67.3469; 0; 24
69.3878; 0; 24
71.4286; 0; 24
73.4694; 3.57143; 24
75.5102; 0; 24
77.551; 0; 24
79.5918; 0; 24
81.6327; 0; 24
83.6735; 0; 24
85.7143; 0; 24
87.7551; 0; 24
89.7959; 0; 24
91.8367; 0; 24
93.8776; 0; 24
95.9184; 0; 24
97.9592; 0; 24
100; 0; 24
2.04082; 10.7143; 25
4.08163; 10.7143; 25
6.12245; 7.14286; 25
8.16327; 3.57143; 25
10.2041; 7.14286; 25
12.2449; 7.14286; 25
14.2857; 0; 25
16.3265; 0; 25
18.3673; 3.57143; 25
20.4082; 0; 25
22.449; 3.57143; 25
24.4898; 3.57143; 25
26.5306; 3.57143; 25
28.5714; 3.57143; 25
30.6122; 3.57143; 25
32.6531; 0; 25
34.6939; 10.7143; 25
36.7347; 3.57143; 25
38.7755; 3.57143; 25
40.8163; 0; 25
42.8571; 0; 25
44.898; 3.57143; 25
46.9388; 0; 25
48.9796; 3.57143; 25
51.0204; 3.57143; 25
53.0612; 0; 25
55.102; 0; 25
57.1429; 0; 25
59.1837; 0; 25
61.2245; 0; 25
63.2653; 3.57143; 25
65.3061; 0; 25
67.3469; 0; 25
69.3878; 0; 25
71.4286; 0; 25
73.4694; 0; 25
75.5102; 0; 25
77.551; 0; 25
79.5918; 0; 25
81.6327; 0; 25
83.6735; 0; 25
85.7143; 0; 25
87.7551; 0; 25
89.7959; 0; 25
91.8367; 0; 25
93.8776; 0; 25
95.9184; 0; 25
97.9592; 0; 25
100; 0; 25
2.04082; 0; 26
4.08163; 0; 26
6.12245; 0; 26
8.16327; 5.26316; 26
10.2041; 10.5263; 26
12.2449; 5.26316; 26
14.2857; 5.26316; 26
16.3265; 0; 26
18.3673; 0; 26
20.4082; 0; 26
22.449; 0; 26
24.4898; 5.26316; 26
26.5306; 0; 26
28.5714; 5.26316; 26
30.6122; 5.26316; 26
32.6531; 5.26316; 26
34.6939; 5.26316; 26
36.7347; 5.26316; 26
38.7755; 0; 26
40.8163; 5.26316; 26
42.8571; 5.26316; 26
44.898; 0; 26
46.9388; 5.26316; 26
48.9796; 5.26316; 26
51.0204; 0; 26
53.0612; 0; 26
55.102; 0; 26
57.1429; 0; 26
59.1837; 0; 26
61.2245; 5.26316; 26
63.2653; 0; 26
65.3061; 0; 26
67.3469; 5.26316; 26
69.3878; 5.26316; 26
71.4286; 5.26316; 26
73.4694; 0; 26
75.5102; 0; 26
77.551; 0; 26
79.5918; 0; 26
81.6327; 0; 26
83.6735; 0; 26
85.7143; 0; 26
87.7551; 0; 26
89.7959; 0; 26
91.8367; 0; 26
93.8776; 0; 26
95.9184; 0; 26
97.9592; 0; 26
100; 0; 26
2.04082; 0; 27
4.08163; 0; 27
6.12245; 0; 27
8.16327; 7.40741; 27
10.2041; 11.1111; 27
12.2449; 18.5185; 27
14.2857; 0; 27
16.3265; 11.1111; 27
18.3673; 7.40741; 27
20.4082; 0; 27
22.449; 3.7037; 27
24.4898; 0; 27
26.5306; 3.7037; 27
28.5714; 3.7037; 27
30.6122; 3.7037; 27
32.6531; 3.7037; 27
34.6939; 3.7037; 27
36.7347; 0; 27
38.7755; 7.40741; 27
40.8163; 3.7037; 27
42.8571; 0; 27
44.898; 0; 27
46.9388; 0; 27
48.9796; 0; 27
51.0204; 0; 27
53.0612; 0; 27
55.102; 0; 27
57.1429; 3.7037; 27
59.1837; 7.40741; 27
61.2245; 0; 27
63.2653; 0; 27
65.3061; 0; 27
67.3469; 0; 27
69.3878; 0; 27
71.4286; 0; 27
73.4694; 0; 27
75.5102; 0; 27
77.551; 0; 27
79.5918; 0; 27
81.6327; 0; 27
83.6735; 0; 27
85.7143; 0; 27
87.7551; 0; 27
89.7959; 0; 27
91.8367; 0; 27
93.8776; 0; 27
95.9184; 0; 27
97.9592; 0; 27
100; 0; 27
2.04082; 12; 28
4.08163; 8; 28
6.12245; 4; 28
8.16327; 4; 28
10.2041; 4; 28
12.2449; 0; 28
14.2857; 0; 28
16.3265; 12; 28
18.3673; 0; 28
20.4082; 0; 28
22.449; 8; 28
24.4898; 8; 28
26.5306; 4; 28
28.5714; 0; 28
30.6122; 0; 28
32.6531; 0; 28
34.6939; 4; 28
36.7347; 0; 28
38.7755; 8; 28
40.8163; 4; 28
42.8571; 4; 28
44.898; 0; 28
46.9388; 8; 28
48.9796; 0; 28
51.0204; 0; 28
53.0612; 4; 28
55.102; 0; 28
57.1429; 0; 28
59.1837; 0; 28
61.2245; 0; 28
63.2653; 4; 28
65.3061; 0; 28
67.3469; 0; 28
69.3878; 0; 28
71.4286; 0; 28
73.4694; 0; 28
75.5102; 0; 28
77.551; 0; 28
79.5918; 0; 28
81.6327; 0; 28
83.6735; 0; 28
85.7143; 0; 28
87.7551; 0; 28
89.7959; 0; 28
91.8367; 0; 28
93.8776; 0; 28
95.9184; 0; 28
97.9592; 0; 28
100; 0; 28
2.04082; 4.7619; 29
4.08163; 14.2857; 29
6.12245; 4.7619; 29
8.16327; 0; 29
10.2041; 0; 29
12.2449; 4.7619; 29
14.2857; 0; 29
16.3265; 0; 29
18.3673; 9.52381; 29
20.4082; 0; 29
22.449; 4.7619; 29
24.4898; 9.52381; 29
26.5306; 0; 29
28.5714; 4.7619; 29
30.6122; 0; 29
32.6531; 0; 29
34.6939; 4.7619; 29
36.7347; 0; 29
38.7755; 9.52381; 29
40.8163; 4.7619; 29
42.8571; 0; 29
44.898; 0; 29
46.9388; 4.7619; 29
48.9796; 0; 29
51.0204; 0; 29
53.0612; 9.52381; 29
55.102; 0; 29
57.1429; 0; 29
59.1837; 0; 29
61.2245; 4.7619; 29
63.2653; 0; 29
65.3061; 0; 29
67.3469; 4.7619; 29
69.3878; 0; 29
71.4286; 0; 29
73.4694; 0; 29
75.5102; 0; 29
77.551; 0; 29
79.5918; 0; 29
81.6327; 0; 29
83.6735; 0; 29
85.7143; 0; 29
87.7551; 0; 29
89.7959; 0; 29
91.8367; 0; 29
93.8776; 0; 29
95.9184; 0; 29
97.9592; 0; 29
100; 0; 29
2.04082; 20.8333; 30
4.08163; 4.16667; 30
6.12245; 0; 30
8.16327; 4.16667; 30
10.2041; 8.33333; 30
12.2449; 0; 30
14.2857; 0; 30
16.3265; 0; 30
18.3673; 0; 30
20.4082; 0; 30
22.449; 4.16667; 30
24.4898; 0; 30
26.5306; 0; 30
28.5714; 0; 30
30.6122; 0; 30
32.6531; 0; 30
34.6939; 0; 30
36.7347; 8.33333; 30
38.7755; 4.16667; 30
40.8163; 4.16667; 30
42.8571; 0; 30
44.898; 8.33333; 30
46.9388; 12.5; 30
48.9796; 4.16667; 30
51.0204; 8.33333; 30
53.0612; 0; 30
55.102; 8.33333; 30
57.1429; 0; 30
59.1837; 0; 30
61.2245; 0; 30
63.2653; 0; 30
65.3061; 0; 30
67.3469; 0; 30
69.3878; 0; 30
71.4286; 0; 30
73.4694; 0; 30
75.5102; 0; 30
77.551; 0; 30
79.5918; 0; 30
81.6327; 0; 30
83.6735; 0; 30
85.7143; 0; 30
87.7551; 0; 30
89.7959; 0; 30
91.8367; 0; 30
93.8776; 0; 30
95.9184; 0; 30
97.9592; 0; 30
100; 0; 30
2.04082; 14.2857; 31
4.08163; 7.14286; 31
6.12245; 7.14286; 31
8.16327; 7.14286; 31
10.2041; 0; 31
12.2449; 3.57143; 31
14.2857; 3.57143; 31
16.3265; 0; 31
18.3673; 10.7143; 31
20.4082; 0; 31
22.449; 3.57143; 31
24.4898; 3.57143; 31
26.5306; 7.14286; 31
28.5714; 3.57143; 31
30.6122; 0; 31
32.6531; 3.57143; 31
34.6939; 3.57143; 31
36.7347; 0; 31
38.7755; 7.14286; 31
40.8163; 3.57143; 31
42.8571; 0; 31
44.898; 0; 31
46.9388; 3.57143; 31
48.9796; 0; 31
51.0204; 0; 31
53.0612; 0; 31
55.102; 0; 31
57.1429; 0; 31
59.1837; 0; 31
61.2245; 3.57143; 31
63.2653; 0; 31
65.3061; 0; 31
67.3469; 3.57143; 31
69.3878; 0; 31
71.4286; 0; 31
73.4694; 0; 31
75.5102; 0; 31
77.551; 0; 31
79.5918; 0; 31
81.6327; 0; 31
83.6735; 0; 31
85.7143; 0; 31
87.7551; 0; 31
89.7959; 0; 31
91.8367; 0; 31
93.8776; 0; 31
95.9184; 0; 31
97.9592; 0; 31
100; 0; 31
2.04082; 5; 32
4.08163; 5; 32
6.12245; 5; 32
8.16327; 0; 32
10.2041; 0; 32
12.2449; 5; 32
14.2857; 5; 32
16.3265; 0; 32
18.3673; 5; 32
20.4082; 0; 32
22.449; 5; 32
24.4898; 0; 32
26.5306; 5; 32
28.5714; 5; 32
30.6122; 0; 32
32.6531; 0; 32
34.6939; 0; 32
36.7347; 5; 32
38.7755; 10; 32
40.8163; 10; 32
42.8571; 0; 32
44.898; 5; 32
46.9388; 5; 32
48.9796; 0; 32
51.0204; 5; 32
53.0612; 0; 32
55.102; 0; 32
57.1429; 0; 32
59.1837; 0; 32
61.2245; 0; 32
63.2653; 0; 32
65.3061; 5; 32
67.3469; 5; 32
69.3878; 0; 32
71.4286; 0; 32
73.4694; 5; 32
75.5102; 0; 32
77.551; 0; 32
79.5918; 0; 32
81.6327; 0; 32
83.6735; 0; 32
85.7143; 0; 32
87.7551; 0; 32
89.7959; 0; 32
91.8367; 0; 32
93.8776; 0; 32
95.9184; 0; 32
97.9592; 0; 32
100; 0; 32
2.04082; 12.5; 33
4.08163; 12.5; 33
6.12245; 4.16667; 33
8.16327; 4.16667; 33
10.2041; 4.16667; 33
12.2449; 0; 33
14.2857; 0; 33
16.3265; 0; 33
18.3673; 0; 33
20.4082; 0; 33
22.449; 0; 33
24.4898; 8.33333; 33
26.5306; 4.16667; 33
28.5714; 12.5; 33
30.6122; 0; 33
32.6531; 0; 33
34.6939; 12.5; 33
36.7347; 4.16667; 33
38.7755; 0; 33
40.8163; 0; 33
42.8571; 4.16667; 33
44.898; 0; 33
46.9388; 0; 33
48.9796; 0; 33
51.0204; 0; 33
53.0612; 4.16667; 33
55.102; 8.33333; 33
57.1429; 0; 33
59.1837; 0; 33
61.2245; 4.16667; 33
63.2653; 0; 33
65.3061; 0; 33
67.3469; 0; 33
69.3878; 0; 33
71.4286; 0; 33
73.4694; 0; 33
75.5102; 0; 33
77.551; 0; 33
79.5918; 0; 33
81.6327; 0; 33
83.6735; 0; 33
85.7143; 0; 33
87.7551; 0; 33
89.7959; 0; 33
91.8367; 0; 33
93.8776; 0; 33
95.9184; 0; 33
97.9592; 0; 33
100; 0; 33
2.04082; 4.34783; 34
4.08163; 4.34783; 34
6.12245; 13.0435; 34
8.16327; 8.69565; 34
10.2041; 0; 34
12.2449; 0; 34
14.2857; 4.34783; 34
16.3265; 4.34783; 34
18.3673; 4.34783; 34
20.4082; 0; 34
22.449; 0; 34
24.4898; 4.34783; 34
26.5306; 4.34783; 34
28.5714; 4.34783; 34
30.6122; 0; 34
32.6531; 4.34783; 34
34.6939; 4.34783; 34
36.7347; 0; 34
38.7755; 0; 34
40.8163; 0; 34
42.8571; 0; 34
44.898; 4.34783; 34
46.9388; 0; 34
48.9796; 4.34783; 34
51.0204; 0; 34
53.0612; 4.34783; 34
55.102; 0; 34
57.1429; 8.69565; 34
59.1837; 0; 34
61.2245; 0; 34
63.2653; 0; 34
65.3061; 4.34783; 34
67.3469; 0; 34
69.3878; 0; 34
71.4286; 0; 34
73.4694; 8.69565; 34
75.5102; 0; 34
77.551; 0; 34
79.5918; 0; 34
81.6327; 0; 34
83.6735; 0; 34
85.7143; 0; 34
87.7551; 0; 34
89.7959; 0; 34
91.8367; 0; 34
93.8776; 0; 34
95.9184; 0; 34
97.9592; 0; 34
100; 0; 34
2.04082; 0; 35
4.08163; 0; 35
6.12245; 0; 35
8.16327; 0; 35
10.2041; 6.66667; 35
12.2449; 0; 35
14.2857; 0; 35
16.3265; 0; 35
18.3673; 0; 35
20.4082; 0; 35
22.449; 0; 35
24.4898; 0; 35
26.5306; 6.66667; 35
28.5714; 0; 35
30.6122; 0; 35
32.6531; 0; 35
34.6939; 0; 35
36.7347; 13.3333; 35
38.7755; 0; 35
40.8163; 6.66667; 35
42.8571; 0; 35
44.898; 0; 35
46.9388; 6.66667; 35
48.9796; 6.66667; 35
51.0204; 13.3333; 35
53.0612; 13.3333; 35
55.102; 13.3333; 35
57.1429; 6.66667; 35
59.1837; 6.66667; 35
61.2245; 0; 35
63.2653; 0; 35
65.3061; 0; 35
67.3469; 0; 35
69.3878; 0; 35
71.4286; 0; 35
73.4694; 0; 35
75.5102; 0; 35
77.551; 0; 35
79.5918; 0; 35
81.6327; 0; 35
83.6735; 0; 35
85.7143; 0; 35
87.7551; 0; 35
89.7959; 0; 35
91.8367; 0; 35
93.8776; 0; 35
95.9184; 0; 35
97.9592; 0; 35
100; 0; 35
2.04082; 19.2308; 36
4.08163; 0; 36
6.12245; 3.84615; 36
8.16327; 3.84615; 36
10.2041; 0; 36
12.2449; 0; 36
14.2857; 0; 36
16.3265; 3.84615; 36
18.3673; 3.84615; 36
20.4082; 0; 36
22.449; 3.84615; 36
24.4898; 7.69231; 36
26.5306; 3.84615; 36
28.5714; 0; 36
30.6122; 7.69231; 36
32.6531; 0; 36
34.6939; 7.69231; 36
36.7347; 3.84615; 36
38.7755; 0; 36
40.8163; 7.69231; 36
42.8571; 3.84615; 36
44.898; 0; 36
46.9388; 3.84615; 36
48.9796; 7.69231; 36
51.0204; 3.84615; 36
53.0612; 0; 36
55.102; 3.84615; 36
57.1429; 0; 36
59.1837; 0; 36
61.2245; 0; 36
63.2653; 0; 36
65.3061; 0; 36
67.3469; 0; 36
69.3878; 0; 36
71.4286; 0; 36
73.4694; 0; 36
75.5102; 0; 36
77.551; 0; 36
79.5918; 0; 36
81.6327; 0; 36
83.6735; 0; 36
85.7143; 0; 36
87.7551; 0; 36
89.7959; 0; 36
91.8367; 0; 36
93.8776; 0; 36
95.9184; 0; 36
97.9592; 0; 36
100; 0; 36
2.04082; 9.52381; 37
4.08163; 0; 37
6.12245; 0; 37
8.16327; 0; 37
10.2041; 0; 37
12.2449; 0; 37
14.2857; 0; 37
16.3265; 4.7619; 37
18.3673; 4.7619; 37
20.4082; 9.52381; 37
22.449; 4.7619; 37
24.4898; 14.2857; 37
26.5306; 9.52381; 37
28.5714; 9.52381; 37
30.6122; 4.7619; 37
32.6531; 0; 37
34.6939; 4.7619; 37
36.7347; 0; 37
38.7755; 4.7619; 37
40.8163; 0; 37
42.8571; 0; 37
44.898; 9.52381; 37
46.9388; 0; 37
48.9796; 4.7619; 37
51.0204; 4.7619; 37
53.0612; 0; 37
55.102; 0; 37
57.1429; 0; 37
59.1837; 0; 37
61.2245; 0; 37
63.2653; 0; 37
65.3061; 0; 37
67.3469; 0; 37
69.3878; 0; 37
71.4286; 0; 37
73.4694; 0; 37
75.5102; 0; 37
77.551; 0; 37
79.5918; 0; 37
81.6327; 0; 37
83.6735; 0; 37
85.7143; 0; 37
87.7551; 0; 37
89.7959; 0; 37
91.8367; 0; 37
93.8776; 0; 37
95.9184; 0; 37
97.9592; 0; 37
100; 0; 37
2.04082; 3.57143; 38
4.08163; 7.14286; 38
6.12245; 7.14286; 38
8.16327; 0; 38
10.2041; 3.57143; 38
12.2449; 0; 38
14.2857; 0; 38
16.3265; 0; 38
18.3673; 10.7143; 38
20.4082; 7.14286; 38
22.449; 17.8571; 38
24.4898; 3.57143; 38
26.5306; 3.57143; 38
28.5714; 3.57143; 38
30.6122; 14.2857; 38
32.6531; 0; 38
34.6939; 3.57143; 38
36.7347; 0; 38
38.7755; 0; 38
40.8163; 7.14286; 38
42.8571; 3.57143; 38
44.898; 3.57143; 38
46.9388; 0; 38
48.9796; 0; 38
51.0204; 0; 38
53.0612; 0; 38
55.102; 0; 38
57.1429; 0; 38
59.1837; 0; 38
61.2245; 0; 38
63.2653; 0; 38
65.3061; 0; 38
67.3469; 0; 38
69.3878; 0; 38
71.4286; 0; 38
73.4694; 0; 38
75.5102; 0; 38
77.551; 0; 38
79.5918; 0; 38
81.6327; 0; 38
83.6735; 0; 38
85.7143; 0; 38
87.7551; 0; 38
89.7959; 0; 38
91.8367; 0; 38
93.8776; 0; 38
95.9184; 0; 38
97.9592; 0; 38
100; 0; 38
2.04082; 20; 39
4.08163; 7.5; 39
6.12245; 5; 39
8.16327; 7.5; 39
10.2041; 12.5; 39
12.2449; 5; 39
14.2857; 7.5; 39
16.3265; 0; 39
18.3673; 2.5; 39
20.4082; 2.5; 39
22.449; 2.5; 39
24.4898; 0; 39
26.5306; 0; 39
28.5714; 2.5; 39
30.6122; 5; 39
32.6531; 0; 39
34.6939; 0; 39
36.7347; 7.5; 39
38.7755; 5; 39
40.8163; 0; 39
42.8571; 2.5; 39
44.898; 2.5; 39
46.9388; 0; 39
48.9796; 0; 39
51.0204; 0; 39
53.0612; 0; 39
55.102; 2.5; 39
57.1429; 0; 39
59.1837; 0; 39
61.2245; 0; 39
63.2653; 0; 39
65.3061; 0; 39
67.3469; 0; 39
69.3878; 0; 39
71.4286; 0; 39
73.4694; 0; 39
75.5102; 0; 39
77.551; 0; 39
79.5918; 0; 39
81.6327; 0; 39
83.6735; 0; 39
85.7143; 0; 39
87.7551; 0; 39
89.7959; 0; 39
91.8367; 0; 39
93.8776; 0; 39
95.9184; 0; 39
97.9592; 0; 39
100; 0; 39
2.04082; 6.66667; 40
4.08163; 6.66667; 40
6.12245; 0; 40
8.16327; 0; 40
10.2041; 13.3333; 40
12.2449; 0; 40
14.2857; 0; 40
16.3265; 6.66667; 40
18.3673; 0; 40
20.4082; 0; 40
22.449; 0; 40
24.4898; 6.66667; 40
26.5306; 0; 40
28.5714; 0; 40
30.6122; 6.66667; 40
32.6531; 6.66667; 40
34.6939; 0; 40
36.7347; 0; 40
38.7755; 6.66667; 40
40.8163; 0; 40
42.8571; 6.66667; 40
44.898; 0; 40
46.9388; 0; 40
48.9796; 0; 40
51.0204; 0; 40
53.0612; 0; 40
55.102; 0; 40
57.1429; 6.66667; 40
59.1837; 6.66667; 40
61.2245; 6.66667; 40
63.2653; 0; 40
65.3061; 0; 40
67.3469; 0; 40
69.3878; 0; 40
71.4286; 0; 40
73.4694; 6.66667; 40
75.5102; 6.66667; 40
77.551; 0; 40
79.5918; 0; 40
81.6327; 0; 40
83.6735; 0; 40
85.7143; 0; 40
87.7551; 0; 40
89.7959; 0; 40
91.8367; 0; 40
93.8776; 0; 40
95.9184; 0; 40
97.9592; 0; 40
100; 0; 40
2.04082; 4; 41
4.08163; 12; 41
6.12245; 8; 41
8.16327; 4; 41
10.2041; 0; 41
12.2449; 0; 41
14.2857; 4; 41
16.3265; 4; 41
18.3673; 0; 41
20.4082; 0; 41
22.449; 0; 41
24.4898; 4; 41
26.5306; 12; 41
28.5714; 8; 41
30.6122; 0; 41
32.6531; 0; 41
34.6939; 4; 41
36.7347; 0; 41
38.7755; 0; 41
40.8163; 8; 41
42.8571; 0; 41
44.898; 4; 41
46.9388; 0; 41
48.9796; 4; 41
51.0204; 4; 41
53.0612; 0; 41
55.102; 4; 41
57.1429; 0; 41
59.1837; 8; 41
61.2245; 0; 41
63.2653; 4; 41
65.3061; 0; 41
67.3469; 0; 41
69.3878; 0; 41
71.4286; 0; 41
73.4694; 0; 41
75.5102; 0; 41
77.551; 0; 41
79.5918; 0; 41
81.6327; 0; 41
83.6735; 0; 41
85.7143; 0; 41
87.7551; 0; 41
89.7959; 0; 41
91.8367; 0; 41
93.8776; 0; 41
95.9184; 0; 41
97.9592; 0; 41
100; 0; 41
2.04082; 0; 42
4.08163; 0; 42
6.12245; 6.25; 42
8.16327; 0; 42
10.2041; 0; 42
12.2449; 6.25; 42
14.2857; 0; 42
16.3265; 0; 42
18.3673; 0; 42
20.4082; 0; 42
22.449; 0; 42
24.4898; 0; 42
26.5306; 0; 42
28.5714; 0; 42
30.6122; 12.5; 42
32.6531; 0; 42
34.6939; 0; 42
36.7347; 6.25; 42
38.7755; 0; 42
40.8163; 6.25; 42
42.8571; 6.25; 42
44.898; 0; 42
46.9388; 6.25; 42
48.9796; 6.25; 42
51.0204; 6.25; 42
53.0612; 12.5; 42
55.102; 6.25; 42
57.1429; 6.25; 42
59.1837; 12.5; 42
61.2245; 0; 42
63.2653; 0; 42
65.3061; 0; 42
67.3469; 0; 42
69.3878; 0; 42
71.4286; 0; 42
73.4694; 0; 42
75.5102; 0; 42
77.551; 0; 42
79.5918; 0; 42
81.6327; 0; 42
83.6735; 0; 42
85.7143; 0; 42
87.7551; 0; 42
89.7959; 0; 42
91.8367; 0; 42
93.8776; 0; 42
95.9184; 0; 42
97.9592; 0; 42
100; 0; 42
2.04082; 16.6667; 43
4.08163; 0; 43
6.12245; 11.1111; 43
8.16327; 0; 43
10.2041; 5.55556; 43
12.2449; 0; 43
14.2857; 0; 43
16.3265; 0; 43
18.3673; 5.55556; 43
20.4082; 0; 43
22.449; 5.55556; 43
24.4898; 0; 43
26.5306; 0; 43
28.5714; 0; 43
30.6122; 0; 43
32.6531; 0; 43
34.6939; 0; 43
36.7347; 0; 43
38.7755; 0; 43
40.8163; 5.55556; 43
42.8571; 0; 43
44.898; 5.55556; 43
46.9388; 0; 43
48.9796; 16.6667; 43
51.0204; 0; 43
53.0612; 0; 43
55.102; 11.1111; 43
57.1429; 0; 43
59.1837; 0; 43
61.2245; 0; 43
63.2653; 5.55556; 43
65.3061; 5.55556; 43
67.3469; 0; 43
69.3878; 0; 43
71.4286; 5.55556; 43
73.4694; 0; 43
75.5102; 0; 43
77.551; 0; 43
79.5918; 0; 43
81.6327; 0; 43
83.6735; 0; 43
85.7143; 0; 43
87.7551; 0; 43
89.7959; 0; 43
91.8367; 0; 43
93.8776; 0; 43
95.9184; 0; 43
97.9592; 0; 43
100; 0; 43
2.04082; 4; 44
4.08163; 12; 44
6.12245; 8; 44
8.16327; 4; 44
10.2041; 0; 44
12.2449; 8; 44
14.2857; 0; 44
16.3265; 0; 44
18.3673; 4; 44
20.4082; 8; 44
22.449; 0; 44
24.4898; 4; 44
26.5306; 0; 44
28.5714; 0; 44
30.6122; 0; 44
32.6531; 0; 44
34.6939; 4; 44
36.7347; 8; 44
38.7755; 0; 44
40.8163; 4; 44
42.8571; 4; 44
44.898; 4; 44
46.9388; 4; 44
48.9796; 4; 44
51.0204; 4; 44
53.0612; 0; 44
55.102; 4; 44
57.1429; 0; 44
59.1837; 4; 44
61.2245; 0; 44
63.2653; 0; 44
65.3061; 0; 44
67.3469; 4; 44
69.3878; 0; 44
71.4286; 0; 44
73.4694; 0; 44
75.5102; 0; 44
77.551; 0; 44
79.5918; 0; 44
81.6327; 0; 44
83.6735; 0; 44
85.7143; 0; 44
87.7551; 0; 44
89.7959; 0; 44
91.8367; 0; 44
93.8776; 0; 44
95.9184; 0; 44
97.9592; 0; 44
100; 0; 44
2.04082; 5; 45
4.08163; 0; 45
6.12245; 5; 45
8.16327; 0; 45
10.2041; 10; 45
12.2449; 5; 45
14.2857; 10; 45
16.3265; 0; 45
18.3673; 20; 45
20.4082; 0; 45
22.449; 0; 45
24.4898; 0; 45
26.5306; 0; 45
28.5714; 5; 45
30.6122; 5; 45
32.6531; 5; 45
34.6939; 0; 45
36.7347; 5; 45
38.7755; 5; 45
40.8163; 0; 45
42.8571; 5; 45
44.898; 0; 45
46.9388; 5; 45
48.9796; 0; 45
51.0204; 0; 45
53.0612; 5; 45
55.102; 0; 45
57.1429; 0; 45
59.1837; 0; 45
61.2245; 0; 45
63.2653; 0; 45
65.3061; 5; 45
67.3469; 0; 45
69.3878; 0; 45
71.4286; 0; 45
73.4694; 0; 45
75.5102; 0; 45
77.551; 0; 45
79.5918; 0; 45
81.6327; 0; 45
83.6735; 0; 45
85.7143; 0; 45
87.7551; 0; 45
89.7959; 0; 45
91.8367; 0; 45
93.8776; 0; 45
95.9184; 0; 45
97.9592; 0; 45
100; 0; 45
2.04082; 5; 46
4.08163; 0; 46
6.12245; 5; 46
8.16327; 10; 46
10.2041; 0; 46
12.2449; 5; 46
14.2857; 0; 46
16.3265; 5; 46
18.3673; 0; 46
20.4082; 5; 46
22.449; 0; 46
24.4898; 5; 46
26.5306; 5; 46
28.5714; 5; 46
30.6122; 5; 46
32.6531; 10; 46
34.6939; 0; 46
36.7347; 0; 46
38.7755; 0; 46
40.8163; 0; 46
42.8571; 5; 46
44.898; 5; 46
