### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 1 ###

time; nVar; meanHD; totalPunctuation; productivityPunctuation; qualityPunctuation; bergerCommunity; simpsonCommunity; shannonCommunity; bergerHD; simpsonHD; shannonHD; param
2850; 13; 5.06122; 0.630556; 0.300734; 0.329821; 0.155352; 0.87243; 0.76729; 0.396918; 0.26732; 0.80453; 184
2880; 17; 5.40816; 0.629713; 0.299325; 0.330388; 0.158684; 0.876871; 0.721975; 0.414411; 0.26602; 0.78874; 184
2910; 21; 5.32653; 0.628197; 0.299844; 0.328353; 0.148688; 0.874587; 0.784128; 0.397751; 0.257631; 0.79231; 184
2940; 15; 4.97959; 0.625003; 0.298453; 0.32655; 0.153686; 0.876832; 0.790697; 0.39192; 0.263377; 0.808516; 184
2970; 17; 4.91837; 0.620959; 0.295531; 0.325428; 0.135777; 0.883918; 0.795061; 0.40025; 0.261583; 0.799531; 184
0; 10; 4.14286; 0.419931; 0.17846; 0.241471; 0.112453; 0.897285; 0.994061; 0.322782; 0.207643; 0.905493; 185
30; 13; 4.59184; 0.48913; 0.184391; 0.304738; 0.170346; 0.89797; 0.780837; 0.459392; 0.311316; 0.77801; 185
60; 28; 4.67347; 0.486436; 0.183429; 0.303007; 0.114119; 0.935971; 0.871795; 0.465223; 0.304065; 0.766062; 185
90; 31; 5.16327; 0.495913; 0.187503; 0.30841; 0.0978759; 0.940698; 0.846388; 0.428571; 0.277478; 0.771812; 185
120; 42; 5.40816; 0.503355; 0.195148; 0.308207; 0.0857976; 0.9484; 0.854734; 0.425239; 0.274554; 0.751276; 185
150; 47; 5.22449; 0.522797; 0.210903; 0.311894; 0.162432; 0.925544; 0.816048; 0.425239; 0.28438; 0.788358; 185
180; 42; 4.95918; 0.537441; 0.228523; 0.308917; 0.254477; 0.884875; 0.757879; 0.459808; 0.309709; 0.766921; 185
210; 44; 4.95918; 0.528324; 0.230616; 0.297708; 0.221574; 0.888622; 0.737633; 0.424406; 0.272675; 0.77394; 185
240; 48; 4.95918; 0.550503; 0.240121; 0.310382; 0.202416; 0.912953; 0.801343; 0.457726; 0.312489; 0.775192; 185
270; 43; 4.95918; 0.555019; 0.248321; 0.306698; 0.224906; 0.892301; 0.766489; 0.481883; 0.327755; 0.757089; 185
300; 39; 5.18367; 0.551941; 0.247082; 0.304859; 0.144107; 0.927808; 0.80917; 0.405664; 0.263139; 0.790752; 185
330; 38; 6.10204; 0.557053; 0.25144; 0.305613; 0.170346; 0.921564; 0.822421; 0.401083; 0.252335; 0.763956; 185
360; 34; 5.63265; 0.55878; 0.256177; 0.302604; 0.135777; 0.916432; 0.796043; 0.412745; 0.263054; 0.774157; 185
390; 32; 5.63265; 0.560418; 0.255674; 0.304744; 0.116202; 0.92082; 0.839188; 0.380675; 0.242331; 0.814787; 185
420; 30; 5.93878; 0.560253; 0.257476; 0.302778; 0.117868; 0.921381; 0.837808; 0.394835; 0.252573; 0.794477; 185
450; 31; 5.55102; 0.560963; 0.259638; 0.301326; 0.102874; 0.919914; 0.84868; 0.410662; 0.254613; 0.806945; 185
480; 25; 5.55102; 0.56007; 0.261681; 0.298388; 0.119534; 0.913646; 0.832969; 0.389005; 0.24477; 0.801037; 185
510; 24; 6.14286; 0.561476; 0.261803; 0.299673; 0.103707; 0.922895; 0.869622; 0.400666; 0.248017; 0.786667; 185
540; 24; 6.08163; 0.555032; 0.259465; 0.295567; 0.107455; 0.921827; 0.851029; 0.364848; 0.225068; 0.799179; 185
570; 25; 5.67347; 0.562256; 0.265275; 0.296981; 0.120783; 0.908369; 0.881679; 0.39192; 0.248918; 0.793805; 185
600; 18; 5.91837; 0.566042; 0.26464; 0.301402; 0.125781; 0.911809; 0.860274; 0.390671; 0.245705; 0.800016; 185
630; 22; 5.26531; 0.563517; 0.26388; 0.299637; 0.114952; 0.911919; 0.850706; 0.38359; 0.245688; 0.824316; 185
660; 22; 5.69388; 0.562131; 0.26404; 0.298091; 0.117868; 0.907555; 0.846499; 0.365681; 0.230219; 0.810203; 185
690; 21; 5.73469; 0.557257; 0.260026; 0.297231; 0.127447; 0.916337; 0.850936; 0.388172; 0.239416; 0.790295; 185
720; 25; 5.81633; 0.566488; 0.264141; 0.302347; 0.138276; 0.914603; 0.82204; 0.382341; 0.241957; 0.809393; 185
750; 28; 5.77551; 0.573355; 0.268264; 0.305091; 0.11995; 0.923166; 0.828454; 0.388588; 0.249811; 0.786816; 185
780; 30; 5.38775; 0.563317; 0.263128; 0.300189; 0.125781; 0.918754; 0.847676; 0.411079; 0.264057; 0.78449; 185
810; 25; 5.93878; 0.567026; 0.26258; 0.304447; 0.110787; 0.923124; 0.857033; 0.407747; 0.261379; 0.782278; 185
840; 26; 5.44898; 0.566851; 0.264706; 0.302146; 0.115785; 0.923362; 0.822409; 0.401916; 0.26585; 0.804867; 185
870; 32; 6; 0.560348; 0.258572; 0.301776; 0.0991254; 0.93077; 0.873808; 0.391087; 0.246156; 0.779895; 185
900; 28; 6; 0.56845; 0.262667; 0.305784; 0.120783; 0.924119; 0.82285; 0.390671; 0.23871; 0.78189; 185
930; 33; 5.36735; 0.563682; 0.259445; 0.304237; 0.123698; 0.924066; 0.803951; 0.396085; 0.25248; 0.815485; 185
960; 34; 5.91837; 0.572522; 0.266673; 0.305849; 0.113286; 0.932441; 0.863609; 0.410662; 0.260096; 0.782345; 185
990; 30; 6.30612; 0.567743; 0.264665; 0.303079; 0.0999584; 0.93255; 0.8612; 0.387339; 0.236611; 0.773174; 185
1020; 29; 5.83673; 0.572293; 0.266423; 0.30587; 0.134527; 0.92909; 0.84721; 0.409829; 0.258158; 0.779396; 185
1050; 31; 5.7551; 0.572225; 0.266146; 0.306079; 0.109538; 0.935658; 0.873846; 0.415244; 0.266284; 0.77139; 185
1080; 30; 5.73469; 0.577185; 0.267965; 0.30922; 0.0974594; 0.944159; 0.907691; 0.386089; 0.251426; 0.791643; 185
1110; 29; 5.97959; 0.572288; 0.265533; 0.306756; 0.103707; 0.942638; 0.908536; 0.401499; 0.253967; 0.774807; 185
1140; 30; 6.22449; 0.583644; 0.271862; 0.311782; 0.08788; 0.947857; 0.890332; 0.39317; 0.251987; 0.78721; 185
1170; 35; 5.63265; 0.584429; 0.273555; 0.310874; 0.0816327; 0.946366; 0.889141; 0.415244; 0.277027; 0.790868; 185
1200; 31; 6.36735; 0.584914; 0.273317; 0.311598; 0.121616; 0.935739; 0.880539; 0.377759; 0.233865; 0.787743; 185
1230; 29; 6.18367; 0.580319; 0.272584; 0.307735; 0.130362; 0.928368; 0.833281; 0.361933; 0.230474; 0.786825; 185
1260; 33; 6.22449; 0.591607; 0.277187; 0.31442; 0.11162; 0.935918; 0.866703; 0.418992; 0.262595; 0.770152; 185
1290; 31; 5.79592; 0.574871; 0.270364; 0.304508; 0.108288; 0.929276; 0.855904; 0.387339; 0.242186; 0.782367; 185
1320; 30; 6.16327; 0.584755; 0.272226; 0.312529; 0.102457; 0.936566; 0.892668; 0.425656; 0.260138; 0.771166; 185
1350; 27; 5.57143; 0.583611; 0.273998; 0.309613; 0.127863; 0.92746; 0.847664; 0.415244; 0.261243; 0.785688; 185
1380; 29; 6; 0.589024; 0.276592; 0.312431; 0.117035; 0.934038; 0.85572; 0.406497; 0.255302; 0.765282; 185
1410; 31; 5.61225; 0.588195; 0.274931; 0.313264; 0.116618; 0.929399; 0.875899; 0.411079; 0.26608; 0.777473; 185
1440; 27; 5.71429; 0.584246; 0.273407; 0.310839; 0.131195; 0.92879; 0.860405; 0.424823; 0.276398; 0.76981; 185
1470; 31; 6.10204; 0.586317; 0.274603; 0.311714; 0.0899625; 0.933118; 0.878641; 0.388588; 0.246717; 0.769194; 185
1500; 26; 6.38775; 0.587141; 0.275029; 0.312112; 0.104123; 0.932456; 0.8697; 0.391087; 0.242824; 0.772707; 185
1530; 29; 6.10204; 0.583935; 0.275297; 0.308639; 0.123698; 0.930202; 0.873128; 0.386089; 0.237945; 0.783386; 185
1560; 27; 5.73469; 0.588439; 0.278288; 0.310151; 0.101208; 0.930295; 0.866757; 0.407747; 0.263504; 0.78705; 185
1590; 27; 5.87755; 0.590864; 0.277297; 0.313568; 0.127447; 0.922061; 0.840204; 0.426072; 0.276211; 0.768898; 185
1620; 27; 5.7551; 0.58773; 0.276833; 0.310897; 0.105373; 0.934156; 0.885168; 0.432736; 0.273831; 0.768297; 185
1650; 26; 6.04082; 0.587153; 0.275039; 0.312114; 0.0907955; 0.939584; 0.888019; 0.392753; 0.249573; 0.774596; 185
1680; 30; 6.12245; 0.585166; 0.275837; 0.309329; 0.0987089; 0.934579; 0.885393; 0.413578; 0.259484; 0.757488; 185
1710; 27; 6.16327; 0.584617; 0.275125; 0.309492; 0.123282; 0.931869; 0.878865; 0.401083; 0.248315; 0.762528; 185
1740; 28; 6.12245; 0.586435; 0.275207; 0.311228; 0.134527; 0.929847; 0.879444; 0.399; 0.245977; 0.775051; 185
1770; 29; 6.38776; 0.5863; 0.274253; 0.312047; 0.105373; 0.940424; 0.89833; 0.387339; 0.240325; 0.774241; 185
1800; 30; 5.93878; 0.592873; 0.278415; 0.314458; 0.123698; 0.937979; 0.865331; 0.396085; 0.259671; 0.773266; 185
1830; 31; 6.12245; 0.589121; 0.276471; 0.312649; 0.108705; 0.938502; 0.900171; 0.390671; 0.245; 0.778655; 185
1860; 28; 6.16327; 0.587732; 0.276435; 0.311297; 0.093711; 0.937072; 0.893708; 0.406914; 0.258234; 0.745653; 185
1890; 26; 6.32653; 0.587532; 0.278215; 0.309317; 0.132445; 0.929779; 0.849389; 0.352353; 0.223138; 0.788437; 185
1920; 30; 6.30612; 0.580978; 0.274001; 0.306977; 0.0941274; 0.936665; 0.883807; 0.367347; 0.227516; 0.780297; 185
1950; 28; 6.14286; 0.591746; 0.27957; 0.312176; 0.138276; 0.926195; 0.832609; 0.390254; 0.247397; 0.770444; 185
1980; 32; 5.7551; 0.586801; 0.276125; 0.310676; 0.0982924; 0.932187; 0.858543; 0.399417; 0.250134; 0.787252; 185
2010; 29; 6.02041; 0.590641; 0.278793; 0.311848; 0.103707; 0.930148; 0.872893; 0.394419; 0.244439; 0.780393; 185
2040; 28; 5.93878; 0.58387; 0.276839; 0.307031; 0.109538; 0.923499; 0.854098; 0.382341; 0.23877; 0.780657; 185
2070; 28; 6.06122; 0.586415; 0.277299; 0.309117; 0.101624; 0.928851; 0.847427; 0.394419; 0.24494; 0.772183; 185
2100; 28; 5.77551; 0.594143; 0.281539; 0.312604; 0.115369; 0.929506; 0.866779; 0.402749; 0.258421; 0.785418; 185
2130; 27; 6.06122; 0.584504; 0.27946; 0.305044; 0.093711; 0.929673; 0.847934; 0.386922; 0.243453; 0.78061; 185
2160; 28; 5.89796; 0.59269; 0.281531; 0.311159; 0.119117; 0.929339; 0.897741; 0.411912; 0.268553; 0.773712; 185
2190; 25; 6.4898; 0.586208; 0.279535; 0.306673; 0.106622; 0.935085; 0.902635; 0.361516; 0.225323; 0.78858; 185
2220; 26; 6.04082; 0.584553; 0.277964; 0.306589; 0.116202; 0.931952; 0.864072; 0.380258; 0.242076; 0.782361; 185
2250; 28; 6.34694; 0.588513; 0.279773; 0.308741; 0.124531; 0.939351; 0.91026; 0.375677; 0.235608; 0.796428; 185
2280; 27; 6.02041; 0.582879; 0.278091; 0.304788; 0.117451; 0.927703; 0.859605; 0.381091; 0.241915; 0.797726; 185
2310; 28; 6.12245; 0.58265; 0.277443; 0.305208; 0.122865; 0.930158; 0.862565; 0.395668; 0.247193; 0.781394; 185
2340; 29; 6.06122; 0.583695; 0.278193; 0.305502; 0.117868; 0.926405; 0.903002; 0.376926; 0.234426; 0.788437; 185
2370; 23; 6.08163; 0.590151; 0.281289; 0.308862; 0.11995; 0.927101; 0.887775; 0.423157; 0.267729; 0.755739; 185
2400; 23; 6.08163; 0.586384; 0.280629; 0.305755; 0.118701; 0.921011; 0.886538; 0.419409; 0.260563; 0.754262; 185
2430; 22; 5.67347; 0.583783; 0.278395; 0.305389; 0.121199; 0.925749; 0.895085; 0.392337; 0.246419; 0.779753; 185
2460; 22; 5.79592; 0.588723; 0.280559; 0.308165; 0.139109; 0.917997; 0.859628; 0.396501; 0.24687; 0.782046; 185
2490; 23; 5.97959; 0.590004; 0.280698; 0.309306; 0.125781; 0.923222; 0.885708; 0.40025; 0.254316; 0.788761; 185
2520; 22; 5.83673; 0.579748; 0.276511; 0.303237; 0.115369; 0.92581; 0.866753; 0.417743; 0.259934; 0.749391; 185
2550; 24; 5.95918; 0.583615; 0.278105; 0.30551; 0.0853811; 0.934287; 0.965474; 0.396501; 0.243716; 0.770434; 185
2580; 19; 6.12245; 0.587758; 0.279691; 0.308067; 0.0974594; 0.931077; 0.902152; 0.406497; 0.257801; 0.761257; 185
2610; 22; 6.06122; 0.589355; 0.28107; 0.308285; 0.100375; 0.934223; 0.929174; 0.386922; 0.246054; 0.783329; 185
2640; 21; 5.65306; 0.593595; 0.282754; 0.31084; 0.135777; 0.930948; 0.896028; 0.388172; 0.251825; 0.791342; 185
2670; 23; 6.08163; 0.591322; 0.281472; 0.309849; 0.0970429; 0.938476; 0.916495; 0.395668; 0.252301; 0.771762; 185
2700; 24; 5.95918; 0.586641; 0.278526; 0.308115; 0.107039; 0.934119; 0.898552; 0.397334; 0.247167; 0.764712; 185
2730; 24; 6.02041; 0.587106; 0.279869; 0.307238; 0.0945439; 0.92876; 0.856797; 0.389005; 0.250304; 0.768048; 185
2760; 26; 6.04082; 0.590965; 0.282355; 0.308611; 0.114536; 0.926068; 0.884461; 0.381091; 0.244966; 0.76879; 185
2790; 24; 6.20408; 0.591212; 0.281143; 0.310069; 0.112037; 0.924989; 0.860979; 0.398167; 0.251111; 0.775536; 185
2820; 27; 6.57143; 0.587171; 0.278972; 0.3082; 0.0966264; 0.929943; 0.861611; 0.390254; 0.241821; 0.754386; 185
2850; 25; 6.08163; 0.584804; 0.277364; 0.30744; 0.0870471; 0.932091; 0.904222; 0.362349; 0.227541; 0.792969; 185
2880; 22; 5.85714; 0.5944; 0.281161; 0.313239; 0.0957934; 0.929795; 0.875619; 0.40025; 0.259331; 0.771773; 185
2910; 27; 6.32653; 0.590503; 0.280969; 0.309533; 0.106622; 0.928711; 0.861423; 0.390254; 0.242356; 0.778648; 185
2940; 26; 5.93878; 0.593379; 0.281552; 0.311827; 0.0982924; 0.932636; 0.901416; 0.421491; 0.264099; 0.757279; 185
2970; 24; 6.06122; 0.589921; 0.279876; 0.310045; 0.109954; 0.936132; 0.916152; 0.413578; 0.260529; 0.759059; 185
0; 10; 3.97959; 0.469383; 0.212439; 0.256944; 0.110371; 0.896984; 0.99346; 0.346522; 0.229887; 0.901283; 186
30; 11; 4.69388; 0.536312; 0.231329; 0.304983; 0.155352; 0.914505; 0.816449; 0.420658; 0.284898; 0.767794; 186
60; 32; 6.04082; 0.545852; 0.236592; 0.30926; 0.108288; 0.947959; 0.861626; 0.388588; 0.246725; 0.76566; 186
90; 47; 6.16327; 0.552987; 0.242144; 0.310843; 0.0932945; 0.952007; 0.851448; 0.385673; 0.23497; 0.76302; 186
120; 53; 5.81633; 0.557732; 0.246168; 0.311564; 0.0962099; 0.95664; 0.86168; 0.399833; 0.250652; 0.765815; 186
150; 59; 6.59184; 0.560175; 0.247171; 0.313004; 0.0687214; 0.96592; 0.896023; 0.37526; 0.223461; 0.762588; 186
180; 61; 6.53061; 0.570537; 0.253592; 0.316945; 0.0866306; 0.960986; 0.878872; 0.391504; 0.239637; 0.757991; 186
210; 58; 6.89796; 0.565346; 0.251123; 0.314223; 0.0649729; 0.967738; 0.890094; 0.3611; 0.214511; 0.760629; 186
240; 70; 6.28571; 0.567325; 0.25558; 0.311745; 0.0716368; 0.961715; 0.879055; 0.374844; 0.230465; 0.773132; 186
270; 56; 6.40816; 0.569955; 0.261615; 0.308339; 0.0791337; 0.954447; 0.876137; 0.36818; 0.225892; 0.778532; 186
300; 47; 6.63265; 0.573916; 0.261301; 0.312615; 0.0828821; 0.951518; 0.857395; 0.374011; 0.229207; 0.777932; 186
330; 44; 6.77551; 0.57051; 0.260053; 0.310457; 0.092045; 0.949823; 0.859669; 0.381091; 0.228553; 0.759205; 186
360; 44; 7.06122; 0.577668; 0.263802; 0.313867; 0.0957934; 0.949249; 0.86315; 0.342357; 0.204745; 0.792328; 186
390; 44; 6.69388; 0.580021; 0.263852; 0.316169; 0.0982924; 0.954533; 0.886239; 0.366514; 0.227261; 0.781094; 186
420; 43; 6.77551; 0.575108; 0.261425; 0.313683; 0.0778842; 0.956924; 0.904471; 0.355685; 0.214766; 0.780916; 186
450; 41; 6.36735; 0.57123; 0.259173; 0.312057; 0.0803832; 0.952825; 0.886705; 0.395668; 0.236415; 0.75746; 186
480; 42; 6.55102; 0.573359; 0.26041; 0.312949; 0.0653894; 0.959604; 0.921173; 0.390254; 0.230125; 0.778239; 186
510; 40; 6.91837; 0.576925; 0.26289; 0.314035; 0.0812162; 0.95231; 0.890877; 0.332362; 0.194188; 0.800492; 186
540; 40; 6.61225; 0.571079; 0.259993; 0.311085; 0.0758017; 0.959326; 0.896736; 0.367763; 0.220078; 0.76698; 186
570; 46; 6.81633; 0.581619; 0.26763; 0.31399; 0.0849646; 0.953104; 0.885578; 0.387755; 0.238651; 0.756426; 186
600; 44; 6.53061; 0.577838; 0.26607; 0.311767; 0.0687214; 0.95785; 0.895996; 0.366097; 0.222016; 0.780896; 186
630; 44; 6.63265; 0.574346; 0.26271; 0.311636; 0.0695544; 0.95929; 0.903062; 0.362766; 0.215684; 0.769404; 186
660; 41; 6.53061; 0.577302; 0.264521; 0.312781; 0.0649729; 0.959481; 0.918078; 0.372345; 0.228332; 0.765038; 186
690; 39; 6.61225; 0.586908; 0.269674; 0.317234; 0.0666389; 0.961485; 0.925337; 0.379425; 0.230134; 0.769662; 186
720; 41; 6.61225; 0.590656; 0.271106; 0.31955; 0.0695544; 0.961834; 0.904413; 0.364015; 0.224141; 0.77367; 186
750; 46; 6.93878; 0.591099; 0.27507; 0.316029; 0.0653894; 0.962006; 0.906718; 0.37651; 0.22732; 0.760307; 186
780; 44; 6.30612; 0.598173; 0.278504; 0.319668; 0.062474; 0.961615; 0.925483; 0.384007; 0.239127; 0.768635; 186
810; 40; 6.42857; 0.596472; 0.278078; 0.318394; 0.0795502; 0.953598; 0.903479; 0.366097; 0.228578; 0.767159; 186
840; 39; 6.53061; 0.602811; 0.281589; 0.321221; 0.0845481; 0.949308; 0.865645; 0.389005; 0.240997; 0.760187; 186
870; 42; 6.32653; 0.60775; 0.285337; 0.322413; 0.0966264; 0.945596; 0.871597; 0.404831; 0.249496; 0.761347; 186
900; 38; 6.44898; 0.598272; 0.28289; 0.315382; 0.0962099; 0.944442; 0.869417; 0.375677; 0.235905; 0.766784; 186
930; 37; 6.34694; 0.599608; 0.283894; 0.315714; 0.0758017; 0.94698; 0.885208; 0.356935; 0.221651; 0.802172; 186
960; 34; 6.40816; 0.611299; 0.288979; 0.32232; 0.114119; 0.941356; 0.879784; 0.388172; 0.240274; 0.780621; 186
990; 33; 6.61224; 0.605371; 0.287834; 0.317537; 0.092045; 0.944225; 0.893266; 0.363598; 0.221923; 0.784256; 186
1020; 33; 6.40816; 0.602047; 0.285748; 0.3163; 0.093711; 0.945891; 0.874192; 0.376093; 0.224413; 0.787348; 186
1050; 36; 6.02041; 0.597227; 0.284449; 0.312777; 0.0999584; 0.93822; 0.878008; 0.414411; 0.257384; 0.768141; 186
1080; 31; 6.32653; 0.598477; 0.283576; 0.314901; 0.0953769; 0.937426; 0.870054; 0.362349; 0.223818; 0.794492; 186
1110; 31; 6.22449; 0.607268; 0.290498; 0.31677; 0.137859; 0.916141; 0.811803; 0.38359; 0.236058; 0.782107; 186
1140; 30; 6.40816; 0.602384; 0.288543; 0.313841; 0.170346; 0.913962; 0.815848; 0.401083; 0.243691; 0.759814; 186
1170; 31; 6.28571; 0.596811; 0.287478; 0.309333; 0.126614; 0.912399; 0.799936; 0.375677; 0.2233; 0.78437; 186
1200; 31; 6.30612; 0.597001; 0.285326; 0.311675; 0.133694; 0.927554; 0.869429; 0.39192; 0.238974; 0.764298; 186
1230; 27; 6.12245; 0.603699; 0.28849; 0.315208; 0.116202; 0.929133; 0.899402; 0.371512; 0.230338; 0.793846; 186
1260; 23; 5.97959; 0.604207; 0.291295; 0.312912; 0.112037; 0.922435; 0.900863; 0.37651; 0.233032; 0.793982; 186
1290; 19; 5.79592; 0.609269; 0.293356; 0.315913; 0.10329; 0.922747; 0.92546; 0.391504; 0.249114; 0.790094; 186
1320; 18; 5.81633; 0.608227; 0.292919; 0.315308; 0.126197; 0.919377; 0.854017; 0.409413; 0.256509; 0.770582; 186
1350; 23; 6.10204; 0.610524; 0.29557; 0.314954; 0.0982924; 0.923065; 0.870619; 0.367347; 0.228493; 0.809553; 186
1380; 23; 6.12245; 0.608587; 0.294631; 0.313955; 0.144107; 0.910897; 0.885023; 0.370679; 0.228451; 0.792509; 186
1410; 19; 5.85714; 0.615303; 0.298997; 0.316305; 0.13661; 0.902982; 0.850894; 0.377759; 0.239067; 0.806537; 186
1440; 18; 5.73469; 0.606768; 0.293574; 0.313194; 0.133694; 0.909697; 0.861283; 0.381508; 0.240759; 0.791857; 186
1470; 19; 5.73469; 0.610021; 0.295144; 0.314877; 0.12703; 0.905838; 0.847836; 0.394419; 0.242059; 0.791533; 186
1500; 20; 5.67347; 0.607799; 0.294602; 0.313198; 0.139109; 0.908174; 0.833498; 0.390254; 0.246037; 0.789785; 186
1530; 21; 5.71429; 0.608672; 0.294252; 0.31442; 0.12828; 0.915556; 0.833255; 0.411495; 0.260334; 0.764918; 186
1560; 24; 5.91837; 0.607976; 0.292908; 0.315068; 0.104956; 0.922129; 0.900867; 0.362349; 0.225433; 0.807764; 186
1590; 19; 5.87755; 0.6037; 0.291147; 0.312553; 0.089546; 0.923427; 0.918243; 0.384007; 0.235829; 0.791759; 186
1620; 19; 6.36735; 0.606395; 0.293527; 0.312868; 0.119117; 0.918225; 0.882117; 0.358184; 0.22041; 0.796065; 186
1650; 20; 5.81633; 0.604743; 0.292841; 0.311902; 0.13536; 0.912228; 0.851151; 0.387755; 0.242467; 0.775683; 186
1680; 21; 6.26531; 0.605956; 0.293061; 0.312895; 0.1591; 0.914665; 0.881344; 0.37526; 0.22681; 0.777868; 186
1710; 21; 5.93878; 0.60685; 0.293575; 0.313276; 0.124531; 0.919912; 0.863611; 0.394002; 0.243835; 0.783367; 186
1740; 22; 6.08163; 0.609665; 0.293655; 0.316009; 0.0966264; 0.930701; 0.896346; 0.390671; 0.240895; 0.781511; 186
1770; 22; 6.12245; 0.60758; 0.292384; 0.315196; 0.119117; 0.922829; 0.8882; 0.385673; 0.237282; 0.785618; 186
1800; 21; 5.89796; 0.612644; 0.295123; 0.317521; 0.123282; 0.927243; 0.934781; 0.394835; 0.244787; 0.786832; 186
1830; 19; 6.44898; 0.613196; 0.296467; 0.316729; 0.134944; 0.927207; 0.871781; 0.380675; 0.237945; 0.770243; 186
1860; 24; 6.22449; 0.611232; 0.292892; 0.31834; 0.106206; 0.930893; 0.900069; 0.383174; 0.23401; 0.784066; 186
1890; 24; 6.30612; 0.614475; 0.296629; 0.317845; 0.101208; 0.928697; 0.875335; 0.391087; 0.239203; 0.78085; 186
1920; 24; 6.53061; 0.613621; 0.295566; 0.318056; 0.0953769; 0.933438; 0.895386; 0.370679; 0.229029; 0.782755; 186
1950; 24; 6.12245; 0.622543; 0.299672; 0.322871; 0.0987089; 0.930879; 0.877321; 0.394835; 0.245977; 0.790939; 186
1980; 25; 6.16327; 0.611842; 0.294501; 0.317341; 0.0916285; 0.931601; 0.884707; 0.374844; 0.241668; 0.792164; 186
2010; 24; 6.28571; 0.614993; 0.298596; 0.316397; 0.100791; 0.926921; 0.899867; 0.376093; 0.228952; 0.787719; 186
2040; 21; 6.53061; 0.611054; 0.295648; 0.315407; 0.124115; 0.925531; 0.887526; 0.369013; 0.223232; 0.792049; 186
2070; 23; 6.20408; 0.612687; 0.29692; 0.315767; 0.0916285; 0.928285; 0.886808; 0.398167; 0.244626; 0.777447; 186
2100; 23; 6.10204; 0.598005; 0.29039; 0.307615; 0.10329; 0.923763; 0.846633; 0.354436; 0.221566; 0.801332; 186
2130; 27; 6.59184; 0.61194; 0.295742; 0.316198; 0.0891295; 0.935588; 0.866393; 0.36818; 0.224898; 0.788409; 186
2160; 28; 6.85714; 0.612246; 0.296912; 0.315334; 0.0970429; 0.929614; 0.848668; 0.354436; 0.212556; 0.799141; 186
2190; 27; 6.69388; 0.61146; 0.296446; 0.315014; 0.102874; 0.930737; 0.897199; 0.362766; 0.219415; 0.793317; 186
2220; 23; 6.89796; 0.614717; 0.299559; 0.315158; 0.111204; 0.926089; 0.885165; 0.366514; 0.222934; 0.78391; 186
2250; 23; 6.40816; 0.610107; 0.297063; 0.313044; 0.115785; 0.926225; 0.902138; 0.361933; 0.221702; 0.792904; 186
2280; 22; 6.81633; 0.614541; 0.299385; 0.315155; 0.110787; 0.926579; 0.875527; 0.364432; 0.21871; 0.797373; 186
2310; 23; 6.22449; 0.611831; 0.297739; 0.314092; 0.101208; 0.926688; 0.860065; 0.367347; 0.226538; 0.803309; 186
2340; 25; 6.32653; 0.610395; 0.296424; 0.313971; 0.102457; 0.930553; 0.875072; 0.359434; 0.222084; 0.802851; 186
2370; 27; 6.46939; 0.615123; 0.298851; 0.316271; 0.114536; 0.928509; 0.923219; 0.36818; 0.228876; 0.782542; 186
2400; 20; 6.40816; 0.618433; 0.300917; 0.317515; 0.092878; 0.92816; 0.896371; 0.372761; 0.228799; 0.784636; 186
2430; 21; 6.55102; 0.614397; 0.299731; 0.314666; 0.112453; 0.926912; 0.922605; 0.369429; 0.226708; 0.796709; 186
2460; 19; 6; 0.618456; 0.301125; 0.317332; 0.0882965; 0.932379; 0.952829; 0.404415; 0.252471; 0.782794; 186
2490; 18; 6.61224; 0.612182; 0.298971; 0.313211; 0.0957934; 0.927836; 0.916629; 0.348605; 0.215896; 0.792716; 186
2520; 19; 6.30612; 0.617639; 0.301482; 0.316157; 0.0982924; 0.929862; 0.923418; 0.392337; 0.238141; 0.782649; 186
2550; 19; 6.44898; 0.62656; 0.305778; 0.320783; 0.0991254; 0.926421; 0.943024; 0.379009; 0.231698; 0.792684; 186
2580; 18; 6.55102; 0.618892; 0.301872; 0.31702; 0.093711; 0.925158; 0.90342; 0.386089; 0.234783; 0.769934; 186
2610; 20; 6.06122; 0.614998; 0.300569; 0.314429; 0.103707; 0.919998; 0.88052; 0.399833; 0.243453; 0.78592; 186
2640; 20; 6.28571; 0.619232; 0.302185; 0.317047; 0.105789; 0.928037; 0.939904; 0.364432; 0.226793; 0.79333; 186
2670; 20; 6.12245; 0.615516; 0.299404; 0.316112; 0.0916285; 0.935533; 0.932604; 0.379425; 0.239671; 0.782616; 186
2700; 21; 6.14286; 0.616711; 0.30215; 0.314561; 0.0857976; 0.932707; 0.877107; 0.386506; 0.235438; 0.784341; 186
2730; 24; 6.40816; 0.623941; 0.304362; 0.319579; 0.091212; 0.937473; 0.927631; 0.35985; 0.223954; 0.793432; 186
