### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 500, TIMEINTERVAL = 5, NRUN = 500 ###

DU;Type;difference;Time
38;1;0.183034;10
32;0;0.00380677;10
32;1;0.207182;10
8;0;0.0131969;10
8;1;0.218088;10
29;0;0.0172207;10
29;1;0.192888;10
12;0;0.0278952;10
12;1;0.216699;10
28;0;0.0350093;10
28;1;0.249133;10
34;0;-0.000460446;10
34;1;0.212368;10
35;0;0.0116635;10
35;1;0.202886;10
3;0;0.00573146;10
3;1;0.22571;10
46;0;0.0181529;11
46;1;0.171148;11
9;0;0.00470841;11
9;1;0.180365;11
36;0;0.00879616;11
36;1;0.183171;11
45;0;-0.00684112;11
45;1;0.149114;11
32;0;0.00338894;11
32;1;0.196491;11
10;0;0.00753099;11
10;1;0.186861;11
39;0;0.0192621;11
39;1;0.158105;11
14;0;-0.0142612;11
14;1;0.157331;11
30;0;0.000519276;11
30;1;0.166803;11
8;0;0.0131381;11
8;1;0.209722;11
33;0;0.00756693;11
33;1;0.204453;11
31;0;0.0166363;11
31;1;0.168238;11
28;0;0.0343391;11
28;1;0.234015;11
41;0;-0.00684702;11
41;1;0.15724;11
7;0;0.00977361;11
7;1;0.224433;11
5;0;0.00653362;11
5;1;0.179688;11
0;0;0.0180944;11
0;1;0.224433;11
47;0;0.00777453;11
47;1;0.178046;11
4;0;0.00198096;11
4;1;0.200377;11
25;0;0.0247177;11
25;1;0.251457;11
29;0;0.0174449;11
29;1;0.191031;11
16;0;0.0186906;11
16;1;0.212368;11
42;0;0.00684702;11
42;1;0.194179;11
27;0;-0.0174449;11
27;1;0.187731;11
12;0;0.0239718;11
12;1;0.212481;11
24;0;0.00591356;11
24;1;0.179313;11
34;0;-0.00093323;11
34;1;0.195276;11
3;0;0.00921917;11
3;1;0.22571;11
19;0;0.0130296;11
19;1;0.212368;11
20;0;-0.00221837;11
20;1;0.198223;11
21;0;0.0227988;11
21;1;0.134206;11
11;0;0.0112324;11
11;1;0.181091;11
37;0;-0.0084762;11
37;1;0.219781;11
38;0;0.0333707;11
38;1;0.181091;11
44;0;0.00684112;11
44;1;0.160224;11
18;0;0.00221837;11
18;1;0.188848;11
23;0;-0.00591356;11
23;1;0.168889;11
43;0;0.0167632;11
43;1;0.210643;11
1;0;0.0260889;11
1;1;0.24912;11
17;0;0.00803989;11
17;1;0.229385;11
26;0;0.040294;11
26;1;0.210643;11
22;0;0.0162036;11
22;1;0.177494;11
13;0;0.0142612;11
13;1;0.212368;11
6;0;-0.00198096;11
6;1;0.207726;11
35;0;0.0116635;11
35;1;0.202886;11
2;0;-0.00142431;11
2;1;0.211294;11
15;0;0.0164006;11
15;1;0.174577;11
48;0;0.014995;11
48;1;0.210643;11
40;0;0.0202144;11
40;1;0.171113;11
16;0;0.0226954;12
16;1;0.212368;12
12;0;0.0279765;12
12;1;0.212481;12
44;0;0.0104987;12
44;1;0.160224;12
18;0;0.00124258;12
18;1;0.175872;12
28;0;0.0297738;12
28;1;0.224433;12
21;0;0.0234625;12
21;1;0.132263;12
4;0;0.00607413;12
4;1;0.200377;12
9;0;0.00513208;12
9;1;0.155898;12
24;0;0.00591356;12
24;1;0.179313;12
7;0;0.00977278;12
7;1;0.213742;12
45;0;-0.00721431;12
45;1;0.145973;12
20;0;-0.00124258;12
20;1;0.180281;12
39;0;0.0192621;12
39;1;0.158105;12
27;0;-0.0132962;12
27;1;0.187731;12
40;0;0.0202144;12
40;1;0.171113;12
35;0;0.00798309;12
35;1;0.202376;12
26;0;0.040294;12
26;1;0.210643;12
41;0;-0.00291145;12
41;1;0.15724;12
11;0;0.00748485;12
11;1;0.179688;12
32;0;0.00333416;12
32;1;0.180972;12
36;0;0.00879616;12
36;1;0.183171;12
23;0;-0.00236356;12
23;1;0.168889;12
22;0;0.0198046;12
22;1;0.177494;12
1;0;0.0259963;12
1;1;0.248897;12
10;0;0.00975674;12
10;1;0.186861;12
46;0;0.0178903;12
46;1;0.168322;12
25;0;0.018056;12
25;1;0.204152;12
48;0;0.0192128;12
48;1;0.210643;12
14;0;-0.0166329;12
14;1;0.135702;12
29;0;0.0132962;12
29;1;0.183833;12
37;0;-0.00798309;12
37;1;0.219781;12
19;0;0.0122363;12
19;1;0.19089;12
2;0;-0.00501239;12
2;1;0.195012;12
43;0;0.0167632;12
43;1;0.210643;12
30;0;0.00105029;12
30;1;0.163834;12
38;0;0.0333707;12
38;1;0.181091;12
17;0;0.00785434;12
17;1;0.216834;12
8;0;0.0172313;12
8;1;0.209722;12
6;0;-0.00607413;12
6;1;0.204172;12
3;0;0.00869954;12
3;1;0.221244;12
31;0;0.0173807;12
31;1;0.165412;12
5;0;0.00692147;12
5;1;0.176862;12
15;0;0.0166329;12
15;1;0.174267;12
47;0;0.00721431;12
47;1;0.175095;12
42;0;0.00291145;12
42;1;0.179313;12
0;0;0.0181628;12
0;1;0.213742;12
33;0;0.00658572;12
33;1;0.199259;12
13;0;0.0182659;12
13;1;0.212368;12
34;0;0.00273925;12
34;1;0.195276;12
5;0;0.00732744;13
5;1;0.174519;13
10;0;0.00586891;13
10;1;0.185004;13
17;0;0.0122575;13
17;1;0.216834;13
13;0;0.0174898;13
13;1;0.196085;13
24;0;0.0059846;13
24;1;0.17787;13
33;0;0.00772679;13
33;1;0.199259;13
29;0;0.00909972;13
29;1;0.168102;13
43;0;0.0163041;13
43;1;0.205637;13
12;0;0.0313328;13
12;1;0.212481;13
25;0;0.018056;13
25;1;0.204152;13
9;0;0.00249356;13
9;1;0.15075;13
0;0;0.0186287;13
0;1;0.180281;13
41;0;-0.00264215;13
41;1;0.155591;13
42;0;0.00264215;13
42;1;0.176237;13
3;0;0.0119081;13
3;1;0.221244;13
37;0;-0.00400478;13
37;1;0.219781;13
28;0;0.0252282;13
28;1;0.213742;13
7;0;0.0140674;13
7;1;0.213742;13
19;0;0.0154077;13
19;1;0.19089;13
36;0;0.00555789;13
36;1;0.179277;13
16;0;0.0219285;13
16;1;0.196085;13
46;0;0.0217468;13
46;1;0.168322;13
32;0;0.00333416;13
32;1;0.180972;13
15;0;0.0158879;13
15;1;0.164779;13
34;0;-0.00114107;13
34;1;0.182943;13
14;0;-0.0158879;13
14;1;0.131621;13
4;0;0.00697362;13
4;1;0.199568;13
48;0;0.0192246;13
48;1;0.205288;13
8;0;0.0175334;13
8;1;0.20297;13
47;0;0.00656426;13
47;1;0.174947;13
27;0;-0.00909972;13
27;1;0.187731;13
1;0;0.025278;13
1;1;0.233393;13
22;0;0.022976;13
22;1;0.177494;13
18;0;1.0848e-05;13
18;1;0.171978;13
38;0;0.0299673;13
38;1;0.180604;13
11;0;0.0116172;13
11;1;0.179688;13
45;0;-0.00656426;13
45;1;0.143759;13
35;0;0.00513345;13
35;1;0.200913;13
23;0;-0.00547189;13
23;1;0.164422;13
44;0;0.0103309;13
44;1;0.151787;13
26;0;0.0362051;13
26;1;0.198227;13
30;0;0.00524676;13
30;1;0.163834;13
2;0;-0.00482583;13
2;1;0.194203;13
31;0;0.0215772;13
31;1;0.165412;13
40;0;0.0198076;13
40;1;0.169709;13
39;0;0.0193982;13
39;1;0.155891;13
20;0;-1.0848e-05;13
20;1;0.178461;13
6;0;-0.00697362;13
6;1;0.201446;13
21;0;0.0266339;13
21;1;0.132263;13
33;0;0.00756687;14
33;1;0.188052;14
47;0;0.0106956;14
47;1;0.174947;14
11;0;0.00761586;14
11;1;0.178029;14
10;0;0.00987029;14
10;1;0.185004;14
6;0;-0.00777334;14
6;1;0.194723;14
43;0;0.0157596;14
43;1;0.198223;14
19;0;0.0200338;14
19;1;0.19089;14
21;0;0.0268694;14
21;1;0.131978;14
30;0;0.00910974;14
30;1;0.163834;14
1;0;0.0216243;14
1;1;0.210345;14
27;0;-0.00523674;14
27;1;0.187731;14
0;0;0.0157967;14
0;1;0.178044;14
48;0;0.0192246;14
48;1;0.205288;14
24;0;0.00593561;14
24;1;0.175095;14
23;0;-0.00369048;14
23;1;0.163168;14
14;0;-0.0193757;14
14;1;0.127163;14
44;0;0.0104542;14
44;1;0.147706;14
16;0;0.0216585;14
16;1;0.195276;14
12;0;0.0348206;14
12;1;0.212481;14
4;0;0.00787944;14
4;1;0.195182;14
28;0;0.0252282;14
28;1;0.213742;14
25;0;0.0130934;14
25;1;0.18856;14
8;0;0.0180546;14
8;1;0.196724;14
9;0;0.00385135;14
9;1;0.147393;14
7;0;0.0186284;14
7;1;0.213742;14
18;0;-0.00126618;14
18;1;0.169252;14
35;0;0.00488305;14
35;1;0.196694;14
34;0;-0.00147182;14
34;1;0.169436;14
2;0;-0.00117064;14
2;1;0.194203;14
22;0;0.0229017;14
22;1;0.175134;14
31;0;0.0218765;14
31;1;0.158105;14
29;0;0.00523674;14
29;1;0.152598;14
26;0;0.0362051;14
26;1;0.198227;14
39;0;0.0160298;14
39;1;0.154024;14
3;0;0.00374013;14
3;1;0.204961;14
32;0;0.00147182;14
32;1;0.175095;14
38;0;0.0314409;14
38;1;0.179688;14
37;0;-0.00488305;14
37;1;0.183808;14
46;0;0.02174;14
46;1;0.166542;14
20;0;0.00126618;14
20;1;0.173416;14
42;0;-0.00117356;14
42;1;0.175095;14
13;0;0.0209776;14
13;1;0.196085;14
5;0;0.00777334;14
5;1;0.166529;14
15;0;0.0193757;14
15;1;0.164779;14
17;0;0.0122635;14
17;1;0.19089;14
40;0;0.0169817;14
40;1;0.166883;14
36;0;0.00958091;14
36;1;0.179277;14
41;0;0.00117356;14
41;1;0.155591;14
45;0;-0.0104542;14
45;1;0.114891;14
46;0;0.0173066;15
46;1;0.158105;15
31;0;0.0183204;15
31;1;0.155079;15
43;0;0.0159812;15
43;1;0.198223;15
9;0;0.00385135;15
9;1;0.147393;15
2;0;-0.00462317;15
2;1;0.189817;15
25;0;0.0174501;15
25;1;0.18856;15
29;0;0.00959349;15
29;1;0.152598;15
48;0;0.0195706;15
48;1;0.198223;15
13;0;0.0172096;15
13;1;0.19089;15
7;0;0.0193184;15
7;1;0.210643;15
8;0;0.0227299;15
8;1;0.196724;15
26;0;0.0366572;15
26;1;0.198223;15
45;0;-0.00569677;15
45;1;0.114891;15
23;0;-0.00594854;15
23;1;0.148139;15
44;0;0.00627512;15
44;1;0.112136;15
1;0;0.0220062;15
1;1;0.206127;15
14;0;-0.0153356;15
14;1;0.127163;15
36;0;0.00795233;15
36;1;0.158938;15
35;0;0.0078761;15
35;1;0.196694;15
41;0;-0.00241536;15
41;1;0.15414;15
42;0;0.00241536;15
42;1;0.175095;15
28;0;0.0251121;15
28;1;0.209852;15
40;0;0.0193971;15
40;1;0.166883;15
15;0;0.0153356;15
15;1;0.135612;15
32;0;0.00145924;15
32;1;0.162296;15
34;0;-0.00145924;15
34;1;0.166274;15
21;0;0.030302;15
21;1;0.131978;15
18;0;0.00216651;15
18;1;0.169252;15
6;0;-0.0124487;15
6;1;0.183833;15
17;0;0.00839096;15
17;1;0.187482;15
38;0;0.0274701;15
38;1;0.17374;15
37;0;-0.00488305;15
37;1;0.183808;15
19;0;0.0183346;15
19;1;0.178275;15
12;0;0.0348206;15
12;1;0.212481;15
30;0;0.00910974;15
30;1;0.163834;15
0;0;0.0177922;15
0;1;0.173826;15
10;0;0.00571334;15
10;1;0.171256;15
16;0;0.0175812;15
16;1;0.179684;15
20;0;-0.00216651;15
20;1;0.161444;15
11;0;0.0113839;15
11;1;0.178029;15
3;0;0.00719267;15
3;1;0.204961;15
27;0;-0.00959349;15
27;1;0.166274;15
47;0;0.00569677;15
47;1;0.146014;15
22;0;0.0226855;15
22;1;0.166803;15
33;0;0.0109203;15
33;1;0.188052;15
39;0;0.0196187;15
39;1;0.154024;15
5;0;0.0124487;15
5;1;0.166529;15
24;0;0.00594854;15
24;1;0.166763;15
4;0;0.0125548;15
4;1;0.195182;15
33;0;0.0108074;16
33;1;0.177389;16
13;0;0.0172096;16
13;1;0.19089;16
46;0;0.0203534;16
46;1;0.158105;16
24;0;0.00565833;16
24;1;0.162296;16
21;0;0.030302;16
21;1;0.131978;16
39;0;0.0160631;16
39;1;0.147817;16
27;0;-0.0098508;16
27;1;0.163532;16
41;0;0.00172484;16
41;1;0.15414;16
23;0;-0.00545925;16
23;1;0.147331;16
12;0;0.0307324;16
12;1;0.199682;16
15;0;0.0123498;16
15;1;0.135329;16
29;0;0.0098508;16
29;1;0.146802;16
22;0;0.0190883;16
22;1;0.163704;16
47;0;0.00874358;16
47;1;0.146014;16
30;0;0.00878161;16
30;1;0.163704;16
7;0;0.0151117;16
7;1;0.206326;16
2;0;-0.00440198;16
2;1;0.177494;16
4;0;0.00876659;16
4;1;0.183976;16
28;0;0.0241483;16
28;1;0.173416;16
14;0;-0.0123498;16
14;1;0.127163;16
38;0;0.0273337;16
38;1;0.166529;16
0;0;0.0177922;16
0;1;0.173826;16
20;0;-0.00216651;16
20;1;0.161444;16
16;0;0.0138758;16
16;1;0.178361;16
9;0;0.00540447;16
9;1;0.144613;16
45;0;-0.00637966;16
45;1;0.110673;16
18;0;0.00216651;16
18;1;0.169252;16
34;0;-0.00190896;16
34;1;0.16238;16
5;0;0.0141125;16
5;1;0.166529;16
32;0;0.00190896;16
32;1;0.156165;16
35;0;0.00693661;16
35;1;0.189378;16
10;0;0.00999051;16
10;1;0.171256;16
40;0;0.0169069;16
40;1;0.166542;16
48;0;0.0148161;16
48;1;0.180281;16
31;0;0.0180792;16
31;1;0.154024;16
19;0;0.0146813;16
19;1;0.166274;16
36;0;0.0114924;16
36;1;0.158938;16
11;0;0.00710672;16
11;1;0.164837;16
8;0;0.0186167;16
8;1;0.186033;16
42;0;-0.00172484;16
42;1;0.166763;16
1;0;0.0224286;16
1;1;0.197795;16
43;0;0.0148775;16
43;1;0.180281;16
26;0;0.0361478;16
26;1;0.180281;16
37;0;-0.00433296;16
37;1;0.177389;16
25;0;0.0165357;16
25;1;0.171256;16
6;0;-0.00876659;16
6;1;0.183833;16
3;0;0.0107597;16
3;1;0.204961;16
44;0;0.00637966;16
44;1;0.111561;16
17;0;0.00431192;16
17;1;0.173975;16
3;0;0.00682652;17
3;1;0.199638;17
27;0;-0.0138385;17
27;1;0.16238;17
34;0;-0.00562608;17
34;1;0.159654;17
40;0;0.0144905;17
40;1;0.15655;17
44;0;0.00318462;17
44;1;0.106988;17
22;0;0.0184761;17
22;1;0.154385;17
47;0;0.00485849;17
47;1;0.144584;17
28;0;0.0281361;17
28;1;0.173416;17
42;0;0.00215042;17
42;1;0.166763;17
18;0;0.000402749;17
18;1;0.162529;17
31;0;0.0140539;17
31;1;0.138766;17
29;0;0.0138385;17
29;1;0.146802;17
39;0;0.0163465;17
39;1;0.146622;17
46;0;0.0158994;17
46;1;0.141676;17
24;0;0.0055145;17
24;1;0.159928;17
17;0;0.00546455;17
17;1;0.166274;17
25;0;0.0205234;17
25;1;0.171256;17
38;0;0.0313351;17
38;1;0.166529;17
45;0;-0.00318462;17
45;1;0.110673;17
8;0;0.0192044;17
8;1;0.182933;17
7;0;0.0153083;17
7;1;0.198223;17
0;0;0.0185797;17
0;1;0.173416;17
14;0;-0.01597;17
14;1;0.122945;17
37;0;-0.00783044;17
37;1;0.170399;17
4;0;0.0133649;17
4;1;0.183976;17
6;0;-0.0133649;17
6;1;0.18294;17
9;0;0.00628334;17
9;1;0.141075;17
12;0;0.0343526;17
12;1;0.199682;17
1;0;0.0224286;17
1;1;0.197795;17
48;0;0.0143481;17
48;1;0.173416;17
43;0;0.012437;17
43;1;0.173416;17
36;0;0.0117121;17
36;1;0.158938;17
32;0;0.00562608;17
32;1;0.156165;17
13;0;0.0169504;17
13;1;0.186794;17
33;0;0.0110394;17
33;1;0.174642;17
16;0;0.0177113;17
16;1;0.178361;17
21;0;0.03008;17
21;1;0.13086;17
35;0;0.0106537;17
35;1;0.189378;17
5;0;0.0148265;17
5;1;0.165333;17
15;0;0.01597;17
15;1;0.135329;17
11;0;0.0109861;17
11;1;0.164837;17
23;0;-0.0055145;17
23;1;0.145225;17
10;0;0.00999051;17
10;1;0.171256;17
2;0;-0.00440198;17
2;1;0.177494;17
26;0;0.0401355;17
26;1;0.180281;17
20;0;-0.000402749;17
20;1;0.160224;17
41;0;-0.00215042;17
41;1;0.138288;17
19;0;0.014442;17
19;1;0.159654;17
30;0;0.00458527;17
30;1;0.151284;17
14;0;-0.0147621;18
14;1;0.0960506;18
46;0;0.0149726;18
46;1;0.121993;18
42;0;0.00215042;18
42;1;0.166763;18
11;0;0.0109824;18
11;1;0.1564;18
20;0;0.00128305;18
20;1;0.151787;18
12;0;0.0342726;18
12;1;0.191002;18
13;0;0.0166759;18
13;1;0.173796;18
2;0;-0.00410658;18
2;1;0.166803;18
40;0;0.00996286;18
40;1;0.155355;18
10;0;0.0101588;18
10;1;0.16853;18
23;0;-0.00536948;18
23;1;0.131738;18
27;0;-0.0102865;18
27;1;0.16238;18
29;0;0.0102865;18
29;1;0.130837;18
41;0;-0.00215042;18
41;1;0.138288;18
28;0;0.0247729;18
28;1;0.171411;18
24;0;0.00536948;18
24;1;0.146014;18
9;0;0.0107201;18
9;1;0.141075;18
34;0;-0.00652736;18
34;1;0.158745;18
21;0;0.0298032;18
21;1;0.128034;18
3;0;0.00610733;18
3;1;0.178738;18
1;0;0.0226855;18
1;1;0.193328;18
48;0;0.00990307;18
48;1;0.166007;18
36;0;0.0117277;18
36;1;0.154452;18
17;0;0.0067901;18
17;1;0.163284;18
18;0;-0.00128305;18
18;1;0.130444;18
19;0;0.0191723;18
19;1;0.159654;18
25;0;0.0163021;18
25;1;0.16853;18
31;0;0.0176059;18
31;1;0.138766;18
7;0;0.0159069;18
7;1;0.180281;18
47;0;0.00800955;18
47;1;0.144584;18
33;0;0.011326;18
33;1;0.168022;18
0;0;0.0185797;18
0;1;0.173416;18
6;0;-0.0147851;18
6;1;0.179347;18
22;0;0.0219234;18
22;1;0.154385;18
26;0;0.036325;18
26;1;0.173416;18
30;0;0.00813729;18
30;1;0.151284;18
44;0;0.00633568;18
44;1;0.106988;18
45;0;-0.00633568;18
45;1;0.106322;18
16;0;0.0163223;18
16;1;0.166274;18
4;0;0.0147851;18
4;1;0.17688;18
8;0;0.0200152;18
8;1;0.178807;18
35;0;0.010086;18
35;1;0.188362;18
43;0;0.0110424;18
43;1;0.171414;18
38;0;0.0313351;18
38;1;0.166529;18
37;0;-0.00377262;18
37;1;0.170399;18
5;0;0.0156918;18
5;1;0.161327;18
32;0;0.00652736;18
32;1;0.146014;18
15;0;0.0197582;18
15;1;0.135329;18
39;0;0.0125052;18
39;1;0.131504;18
24;0;0.00207055;19
24;1;0.145205;19
25;0;0.0160915;19
25;1;0.168267;19
19;0;0.0178072;19
19;1;0.156784;19
37;0;0.00121576;19
37;1;0.170399;19
48;0;0.00538003;19
48;1;0.160224;19
46;0;0.0149726;19
46;1;0.121993;19
3;0;0.0026257;19
3;1;0.17515;19
31;0;0.0206916;19
31;1;0.138766;19
9;0;0.0104486;19
9;1;0.140905;19
2;0;-0.000484586;19
2;1;0.166803;19
40;0;0.00506079;19
40;1;0.113306;19
43;0;0.00730896;19
43;1;0.160224;19
12;0;0.0331035;19
12;1;0.190492;19
33;0;0.0157626;19
33;1;0.168022;19
41;0;-0.00215042;19
41;1;0.138288;19
20;0;-0.00208718;19
20;1;0.147706;19
38;0;0.0306787;19
38;1;0.165333;19
27;0;-0.0115478;19
27;1;0.152931;19
29;0;0.0115478;19
29;1;0.126592;19
42;0;0.00215042;19
42;1;0.166763;19
45;0;-0.00633568;19
45;1;0.106322;19
10;0;0.0104091;19
10;1;0.162299;19
8;0;0.0209895;19
8;1;0.170513;19
44;0;0.00633568;19
44;1;0.106988;19
14;0;-0.013681;19
14;1;0.0938637;19
4;0;0.0165583;19
4;1;0.166672;19
6;0;-0.0165583;19
6;1;0.130837;19
11;0;0.0107366;19
11;1;0.152319;19
22;0;0.0215749;19
22;1;0.153576;19
1;0;0.0236701;19
1;1;0.191002;19
0;0;0.0185797;19
0;1;0.173416;19
5;0;0.0167199;19
5;1;0.150676;19
34;0;-0.00806957;19
34;1;0.155646;19
7;0;0.0173427;19
7;1;0.160224;19
16;0;0.013681;19
16;1;0.165363;19
18;0;0.00208718;19
18;1;0.130444;19
30;0;0.00723857;19
30;1;0.146742;19
35;0;0.00953412;19
35;1;0.178687;19
23;0;-0.00207055;19
23;1;0.131738;19
36;0;0.0161642;19
36;1;0.154452;19
26;0;0.0368236;19
26;1;0.151787;19
47;0;0.00800955;19
47;1;0.144584;19
15;0;0.02241;19
15;1;0.135329;19
39;0;0.00898719;19
39;1;0.121993;19
13;0;0.0155216;19
13;1;0.163105;19
21;0;0.0291924;19
21;1;0.12683;19
17;0;0.00272566;19
17;1;0.16238;19
28;0;0.0291198;19
28;1;0.171411;19
32;0;0.00806957;19
32;1;0.145205;19
22;0;0.0209765;20
22;1;0.137983;20
32;0;0.00973451;20
32;1;0.142973;20
37;0;-0.00112015;20
37;1;0.166505;20
28;0;0.0334248;20
28;1;0.171411;20
44;0;0.00631559;20
44;1;0.10363;20
46;0;0.0147673;20
46;1;0.118454;20
0;0;0.0194421;20
0;1;0.165494;20
9;0;0.00812685;20
9;1;0.138962;20
15;0;0.0252567;20
15;1;0.135329;20
5;0;0.0124441;20
5;1;0.126052;20
25;0;0.0203964;20
25;1;0.168267;20
41;0;-0.00146174;20
41;1;0.123778;20
8;0;0.0165424;20
8;1;0.152571;20
7;0;0.0173427;20
7;1;0.160224;20
17;0;0.00664651;20
17;1;0.16238;20
34;0;-0.00973451;20
34;1;0.143225;20
19;0;0.0176634;20
19;1;0.156275;20
35;0;0.0143555;20
35;1;0.178687;20
12;0;0.0359501;20
12;1;0.190492;20
16;0;0.0124306;20
16;1;0.16238;20
26;0;0.0380133;20
26;1;0.149573;20
20;0;-0.00167644;20
20;1;0.145162;20
40;0;0.00521988;20
40;1;0.109948;20
4;0;0.0165583;20
4;1;0.166672;20
3;0;0.00262028;20
3;1;0.171256;20
29;0;0.0158527;20
29;1;0.126592;20
27;0;-0.0158527;20
27;1;0.142041;20
21;0;0.0327026;20
21;1;0.12683;20
24;0;0.00161117;20
24;1;0.139872;20
14;0;-0.0124306;20
14;1;0.0930552;20
33;0;0.0205839;20
33;1;0.168022;20
38;0;0.0339684;20
38;1;0.165333;20
42;0;0.00146174;20
42;1;0.15618;20
13;0;0.0183683;20
13;1;0.163105;20
48;0;0.00966144;20
48;1;0.160224;20
45;0;-0.00631559;20
45;1;0.102341;20
23;0;-0.00161117;20
23;1;0.125169;20
36;0;0.0168143;20
36;1;0.147296;20
2;0;0.00100935;20
2;1;0.166803;20
31;0;0.0170096;20
31;1;0.121993;20
39;0;0.0090304;20
39;1;0.118454;20
47;0;0.00699395;20
47;1;0.13772;20
30;0;0.00306374;20
30;1;0.142356;20
18;0;0.00167644;20
18;1;0.114608;20
11;0;0.00648355;20
11;1;0.126052;20
43;0;0.00702757;20
43;1;0.158864;20
6;0;-0.0124441;20
6;1;0.130837;20
1;0;0.0170047;20
1;1;0.190492;20
10;0;0.0114251;20
10;1;0.162076;20
1;0;0.0141223;21
1;1;0.177494;21
39;0;0.00849503;21
39;1;0.0925573;21
45;0;-0.00602466;21
45;1;0.097816;21
21;0;0.0364614;21
21;1;0.12683;21
43;0;0.00660378;21
43;1;0.149573;21
23;0;0.00212169;21
23;1;0.125169;21
46;0;0.0145323;21
46;1;0.117513;21
38;0;0.0374278;21
38;1;0.165333;21
33;0;0.0214553;21
33;1;0.161299;21
4;0;0.0197347;21
4;1;0.166672;21
19;0;0.0214222;21
19;1;0.156275;21
44;0;0.00628561;21
44;1;0.0773386;21
24;0;-0.00212169;21
24;1;0.131435;21
7;0;0.0172339;21
7;1;0.159553;21
5;0;0.0121482;21
5;1;0.113238;21
27;0;-0.01266;21
27;1;0.142041;21
16;0;0.0124306;21
16;1;0.16238;21
12;0;0.0317538;21
12;1;0.182591;21
2;0;0.00168782;21
2;1;0.161307;21
40;0;0.00478649;21
40;1;0.0925573;21
3;0;0.00229675;21
3;1;0.16853;21
28;0;0.0298131;21
28;1;0.163079;21
15;0;0.0252567;21
15;1;0.135329;21
32;0;0.0109742;21
32;1;0.140819;21
6;0;-0.0121482;21
6;1;0.128678;21
48;0;0.014056;21
48;1;0.160224;21
17;0;0.00215703;21
17;1;0.152931;21
29;0;0.01266;21
29;1;0.110207;21
18;0;0.00543529;21
18;1;0.114608;21
25;0;0.0152856;21
25;1;0.161807;21
31;0;0.0202023;21
31;1;0.121993;21
20;0;-0.00543529;21
20;1;0.144353;21
42;0;0.00448769;21
42;1;0.15618;21
14;0;-0.0124306;21
14;1;0.0930552;21
22;0;0.0210877;21
22;1;0.133341;21
26;0;0.034675;21
26;1;0.147706;21
47;0;0.00602466;21
47;1;0.129613;21
34;0;-0.0109742;21
34;1;0.142041;21
37;0;-0.00184768;21
37;1;0.163779;21
8;0;0.0197188;21
8;1;0.152571;21
30;0;0.00184858;21
30;1;0.13115;21
35;0;0.0189784;21
35;1;0.178687;21
0;0;0.0204816;21
0;1;0.161027;21
13;0;0.0147333;21
13;1;0.160006;21
11;0;0.00680029;21
11;1;0.120288;21
9;0;0.010901;21
9;1;0.138962;21
10;0;0.00976974;21
10;1;0.146572;21
36;0;0.0171961;21
36;1;0.125295;21
41;0;-0.00428653;21
41;1;0.117949;21
14;0;-0.00802708;22
14;1;0.0930552;22
23;0;0.00264633;22
23;1;0.118328;22
20;0;-0.0019846;22
20;1;0.144353;22
5;0;0.0155867;22
5;1;0.113238;22
35;0;0.0192164;22
35;1;0.175588;22
21;0;0.0320832;22
21;1;0.117701;22
25;0;0.00992405;22
25;1;0.155269;22
36;0;0.019043;22
36;1;0.112297;22
1;0;0.0148334;22
1;1;0.177046;22
16;0;0.0114603;22
16;1;0.159654;22
33;0;0.0229011;22
33;1;0.153191;22
28;0;0.026263;22
28;1;0.160224;22
9;0;0.00965327;22
9;1;0.137559;22
44;0;0.00628561;22
44;1;0.0773386;22
22;0;0.0210877;22
22;1;0.133341;22
31;0;0.0195952;22
31;1;0.118454;22
47;0;0.00602466;22
47;1;0.129613;22
17;0;0.00114763;22
17;1;0.147764;22
0;0;0.0169861;22
0;1;0.160224;22
46;0;0.0104969;22
46;1;0.109948;22
34;0;-0.0162174;22
34;1;0.125283;22
41;0;-0.00190896;22
41;1;0.117949;22
26;0;0.0310538;22
26;1;0.139842;22
38;0;0.0358236;22
38;1;0.152111;22
10;0;0.009076;22
10;1;0.146431;22
37;0;-0.00648081;22
37;1;0.150092;22
4;0;0.0197072;22
4;1;0.163946;22
30;0;0.000194609;22
30;1;0.113846;22
6;0;-0.0155867;22
6;1;0.125045;22
29;0;0.0100555;22
29;1;0.109698;22
11;0;0.00343359;22
11;1;0.116749;22
12;0;0.0317538;22
12;1;0.182591;22
15;0;0.0275423;22
15;1;0.135329;22
39;0;0.00849503;22
39;1;0.0925573;22
13;0;0.0147333;22
13;1;0.160006;22
42;0;0.00448769;22
42;1;0.15618;22
3;0;0.00229675;22
3;1;0.16853;22
19;0;0.0174103;22
19;1;0.152931;22
18;0;0.0019846;22
18;1;0.106755;22
43;0;0.00660378;22
43;1;0.149573;22
45;0;-0.00602466;22
45;1;0.097816;22
8;0;0.0191626;22
8;1;0.144584;22
40;0;0.00190896;22
40;1;0.0818512;22
24;0;-0.00194502;22
24;1;0.12922;22
27;0;-0.00992405;22
27;1;0.142041;22
48;0;0.00935161;22
