### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 1000, TIMEINTERVAL = 10, NRUN = 500 ###

time; nVar; meanDU; param
630; 22.78; 3.76833; 0.75
640; 22.778; 3.76763; 0.75
650; 22.782; 3.76735; 0.75
660; 22.794; 3.7671; 0.75
670; 22.798; 3.76645; 0.75
680; 22.796; 3.76563; 0.75
690; 22.804; 3.76445; 0.75
700; 22.802; 3.76314; 0.75
710; 22.798; 3.76163; 0.75
720; 22.8; 3.76078; 0.75
730; 22.804; 3.76024; 0.75
740; 22.816; 3.75845; 0.75
750; 22.818; 3.75841; 0.75
760; 22.824; 3.75727; 0.75
770; 22.826; 3.75657; 0.75
780; 22.828; 3.75522; 0.75
790; 22.828; 3.75445; 0.75
800; 22.826; 3.75396; 0.75
810; 22.83; 3.75318; 0.75
820; 22.832; 3.75278; 0.75
830; 22.83; 3.75175; 0.75
840; 22.838; 3.75127; 0.75
850; 22.84; 3.75029; 0.75
860; 22.846; 3.74967; 0.75
870; 22.854; 3.74886; 0.75
880; 22.858; 3.748; 0.75
890; 22.862; 3.74763; 0.75
900; 22.856; 3.74722; 0.75
910; 22.854; 3.74686; 0.75
920; 22.86; 3.74653; 0.75
930; 22.87; 3.74616; 0.75
940; 22.87; 3.74543; 0.75
950; 22.874; 3.7449; 0.75
960; 22.876; 3.7442; 0.75
970; 22.886; 3.74392; 0.75
980; 22.902; 3.74347; 0.75
990; 22.888; 3.74331; 0.75
0; 49.848; 31.3843; 1
10; 49.852; 23.1767; 1
20; 49.522; 15.5527; 1
30; 44.158; 8.94412; 1
40; 35.396; 5.37461; 1
50; 27.922; 4.31751; 1
60; 24.284; 3.98931; 1
70; 23.126; 3.85694; 1
80; 22.746; 3.79012; 1
90; 22.56; 3.76437; 1
100; 22.454; 3.75053; 1
110; 22.422; 3.74277; 1
120; 22.422; 3.73771; 1
130; 22.406; 3.73159; 1
140; 22.39; 3.72849; 1
150; 22.402; 3.72616; 1
160; 22.392; 3.72522; 1
170; 22.392; 3.72424; 1
180; 22.398; 3.72339; 1
190; 22.396; 3.72155; 1
200; 22.402; 3.72008; 1
210; 22.402; 3.71922; 1
220; 22.402; 3.71886; 1
230; 22.416; 3.71784; 1
240; 22.418; 3.71694; 1
250; 22.41; 3.71629; 1
260; 22.416; 3.7162; 1
270; 22.424; 3.71596; 1
280; 22.434; 3.7158; 1
290; 22.432; 3.716; 1
300; 22.438; 3.71473; 1
310; 22.43; 3.7138; 1
320; 22.426; 3.71298; 1
330; 22.43; 3.71241; 1
340; 22.434; 3.712; 1
350; 22.438; 3.71147; 1
360; 22.438; 3.71147; 1
370; 22.438; 3.71126; 1
380; 22.444; 3.71094; 1
390; 22.446; 3.71053; 1
400; 22.446; 3.71008; 1
410; 22.446; 3.7098; 1
420; 22.454; 3.70869; 1
430; 22.452; 3.70796; 1
440; 22.444; 3.70718; 1
450; 22.454; 3.70632; 1
460; 22.454; 3.70567; 1
470; 22.464; 3.70502; 1
480; 22.47; 3.70265; 1
490; 22.47; 3.70155; 1
500; 22.48; 3.69939; 1
510; 22.472; 3.69837; 1
520; 22.48; 3.69771; 1
530; 22.488; 3.69657; 1
540; 22.486; 3.69624; 1
550; 22.482; 3.69604; 1
560; 22.486; 3.69563; 1
570; 22.492; 3.69543; 1
580; 22.5; 3.69465; 1
590; 22.504; 3.69351; 1
600; 22.502; 3.69302; 1
610; 22.506; 3.6929; 1
620; 22.51; 3.69249; 1
630; 22.53; 3.6911; 1
640; 22.512; 3.68947; 1
650; 22.514; 3.68927; 1
660; 22.518; 3.68849; 1
670; 22.53; 3.68722; 1
680; 22.528; 3.68555; 1
690; 22.522; 3.68465; 1
700; 22.528; 3.684; 1
710; 22.518; 3.68302; 1
720; 22.524; 3.68225; 1
730; 22.522; 3.68151; 1
740; 22.518; 3.67992; 1
750; 22.522; 3.67898; 1
760; 22.524; 3.67539; 1
770; 22.508; 3.67429; 1
780; 22.506; 3.67359; 1
790; 22.518; 3.67204; 1
800; 22.506; 3.67135; 1
810; 22.5; 3.67127; 1
820; 22.514; 3.67065; 1
830; 22.512; 3.67029; 1
840; 22.512; 3.67016; 1
850; 22.516; 3.66988; 1
860; 22.516; 3.66984; 1
870; 22.522; 3.66951; 1
880; 22.534; 3.66927; 1
890; 22.532; 3.66886; 1
900; 22.54; 3.66857; 1
910; 22.544; 3.66812; 1
920; 22.546; 3.66767; 1
930; 22.542; 3.66653; 1
940; 22.546; 3.66555; 1
950; 22.548; 3.66535; 1
960; 22.554; 3.66523; 1
970; 22.562; 3.66416; 1
980; 22.57; 3.66343; 1
990; 22.566; 3.66204; 1
