### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 1000, TIMEINTERVAL = 10, NRUN = 500 ###

time; nVar; meanDU; param
430; 43.182; 7.35882; 2401
440; 43.196; 7.35718; 2401
450; 43.198; 7.35535; 2401
460; 43.198; 7.35388; 2401
470; 43.196; 7.3531; 2401
480; 43.208; 7.35163; 2401
490; 43.22; 7.35029; 2401
500; 43.226; 7.3489; 2401
510; 43.242; 7.34751; 2401
520; 43.244; 7.34682; 2401
530; 43.254; 7.34437; 2401
540; 43.27; 7.34278; 2401
550; 43.284; 7.34171; 2401
560; 43.296; 7.34139; 2401
570; 43.3; 7.3407; 2401
580; 43.314; 7.33935; 2401
590; 43.324; 7.3382; 2401
600; 43.332; 7.33686; 2401
610; 43.348; 7.33633; 2401
620; 43.354; 7.33482; 2401
630; 43.346; 7.33396; 2401
640; 43.36; 7.33367; 2401
650; 43.366; 7.33282; 2401
660; 43.394; 7.33147; 2401
670; 43.394; 7.33; 2401
680; 43.398; 7.32918; 2401
690; 43.408; 7.32849; 2401
700; 43.432; 7.32661; 2401
710; 43.448; 7.32535; 2401
720; 43.442; 7.32437; 2401
730; 43.454; 7.32294; 2401
740; 43.474; 7.32045; 2401
750; 43.476; 7.31931; 2401
760; 43.48; 7.31878; 2401
770; 43.488; 7.318; 2401
780; 43.502; 7.31641; 2401
790; 43.514; 7.31633; 2401
800; 43.518; 7.31555; 2401
810; 43.524; 7.31412; 2401
820; 43.528; 7.31327; 2401
830; 43.534; 7.31261; 2401
840; 43.54; 7.31114; 2401
850; 43.57; 7.30943; 2401
860; 43.574; 7.30845; 2401
870; 43.584; 7.30776; 2401
880; 43.59; 7.30604; 2401
890; 43.59; 7.30494; 2401
900; 43.588; 7.30335; 2401
910; 43.588; 7.30233; 2401
920; 43.592; 7.30135; 2401
930; 43.604; 7.29996; 2401
940; 43.614; 7.29894; 2401
950; 43.626; 7.29837; 2401
960; 43.638; 7.29706; 2401
970; 43.648; 7.29633; 2401
980; 43.652; 7.29506; 2401
990; 43.666; 7.29384; 2401
